Replication, Day, Queued To, Queue Amount
0, 868, total, 12672
0, 869, total, 12690
0, 870, total, 12652
0, 871, total, 12618
0, 872, total, 12609
0, 873, total, 12603
0, 874, total, 12746
0, 875, total, 12807
0, 876, total, 12792
0, 877, total, 12750
0, 878, total, 12712
0, 879, total, 12702
0, 880, total, 12686
0, 881, total, 12803
0, 882, total, 12885
0, 883, total, 12900
0, 884, total, 12871
0, 885, total, 12848
0, 886, total, 12840
0, 887, total, 12817
0, 888, total, 12925
0, 889, total, 13026
0, 890, total, 13041
0, 891, total, 13012
0, 892, total, 12963
0, 893, total, 12957
0, 894, total, 12993
0, 895, total, 13088
0, 896, total, 13172
0, 897, total, 13149
0, 898, total, 13104
0, 899, total, 13064
0, 900, total, 13054
0, 901, total, 13069
0, 902, total, 13189
0, 903, total, 13317
0, 904, total, 13295
0, 905, total, 13246
0, 906, total, 13199
0, 907, total, 13164
0, 908, total, 13153
0, 909, total, 13223
0, 910, total, 13316
0, 911, total, 13304
0, 912, total, 13257
0, 913, total, 13208
0, 914, total, 13206
0, 915, total, 13191
0, 916, total, 13298
0, 917, total, 13369
0, 918, total, 13359
0, 919, total, 13316
0, 920, total, 13261
0, 921, total, 13264
0, 922, total, 13272
0, 923, total, 13397
0, 924, total, 13461
0, 925, total, 13450
0, 926, total, 13418
0, 927, total, 13365
0, 928, total, 13378
0, 929, total, 13376
0, 930, total, 13451
0, 931, total, 13572
0, 932, total, 13591
0, 933, total, 13551
0, 934, total, 13496
0, 935, total, 13488
0, 936, total, 13472
0, 937, total, 13570
0, 938, total, 13675
0, 939, total, 13741
0, 940, total, 13693
0, 941, total, 13662
0, 942, total, 13640
0, 943, total, 13606
0, 944, total, 13665
0, 945, total, 13773
0, 946, total, 13769
0, 947, total, 13720
0, 948, total, 13682
0, 949, total, 13660
0, 950, total, 13666
0, 951, total, 13800
0, 952, total, 13895
0, 953, total, 13878
0, 954, total, 13828
0, 955, total, 13790
0, 956, total, 13783
0, 957, total, 13789
0, 958, total, 13893
0, 959, total, 13997
0, 960, total, 14054
0, 961, total, 14021
0, 962, total, 13996
0, 963, total, 13957
0, 964, total, 13938
0, 965, total, 14014
0, 966, total, 14124
0, 967, total, 14117
0, 968, total, 14057
0, 969, total, 14013
0, 970, total, 14033
0, 971, total, 14047
0, 972, total, 14130
0, 973, total, 14216
0, 974, total, 14220
0, 975, total, 14167
0, 976, total, 14139
0, 977, total, 14136
0, 978, total, 14155
0, 979, total, 14277
0, 980, total, 14382
0, 981, total, 14390
0, 982, total, 14335
0, 983, total, 14276
0, 984, total, 14258
0, 985, total, 14194
0, 986, total, 14288
0, 987, total, 14387
0, 988, total, 14424
0, 989, total, 14364
0, 990, total, 14324
0, 991, total, 14327
0, 992, total, 14312
0, 993, total, 14400
0, 994, total, 14474
0, 995, total, 14457
0, 996, total, 14407
0, 997, total, 14358
0, 998, total, 14348
0, 999, total, 14356
0, 1000, total, 14454
0, 1001, total, 14546
0, 1002, total, 14526
0, 1003, total, 14473
0, 1004, total, 14437
0, 1005, total, 14437
0, 1006, total, 14448
0, 1007, total, 14573
0, 1008, total, 14699
0, 1009, total, 14697
0, 1010, total, 14638
0, 1011, total, 14589
0, 1012, total, 14555
0, 1013, total, 14560
0, 1014, total, 14655
0, 1015, total, 14758
0, 1016, total, 14783
0, 1017, total, 14753
0, 1018, total, 14710
0, 1019, total, 14695
0, 1020, total, 14681
0, 1021, total, 14769
0, 1022, total, 14867
0, 1023, total, 14862
0, 1024, total, 14819
0, 1025, total, 14776
0, 1026, total, 14765
0, 1027, total, 14784
0, 1028, total, 14856
0, 1029, total, 14955
0, 1030, total, 14968
0, 1031, total, 14928
0, 1032, total, 14886
0, 1033, total, 14902
0, 1034, total, 14867
0, 1035, total, 14958
0, 1036, total, 15084
0, 1037, total, 15062
0, 1038, total, 15015
0, 1039, total, 14969
0, 1040, total, 14961
0, 1041, total, 14943
0, 1042, total, 15027
0, 1043, total, 15152
0, 1044, total, 15143
0, 1045, total, 15107
0, 1046, total, 15057
0, 1047, total, 15085
0, 1048, total, 15101
0, 1049, total, 15185
0, 1050, total, 15256
0, 1051, total, 15217
0, 1052, total, 15173
0, 1053, total, 15153
0, 1054, total, 15139
0, 1055, total, 15115
0, 1056, total, 15247
0, 1057, total, 15349
0, 1058, total, 15326
0, 1059, total, 15268
0, 1060, total, 15233
0, 1061, total, 15200
0, 1062, total, 15166
0, 1063, total, 15266
0, 1064, total, 15374
0, 1065, total, 15419
0, 1066, total, 15380
0, 1067, total, 15356
0, 1068, total, 15327
0, 1069, total, 15307
0, 1070, total, 15389
0, 1071, total, 15458
0, 1072, total, 15471
0, 1073, total, 15436
0, 1074, total, 15412
0, 1075, total, 15400
0, 1076, total, 15416
0, 1077, total, 15543
0, 1078, total, 15616
0, 1079, total, 15610
0, 1080, total, 15562
0, 1081, total, 15504
0, 1082, total, 15504
0, 1083, total, 15475
0, 1084, total, 15587
0, 1085, total, 15712
0, 1086, total, 15723
0, 1087, total, 15676
0, 1088, total, 15637
0, 1089, total, 15630
0, 1090, total, 15623
0, 1091, total, 15707
0, 1092, total, 15809
0, 1093, total, 15803
0, 1094, total, 15777
0, 1095, total, 15712
0, 1096, total, 15747
0, 1097, total, 15734
0, 1098, total, 15837
0, 1099, total, 15911
0, 1100, total, 15907
0, 1101, total, 15855
0, 1102, total, 15799
0, 1103, total, 15790
0, 1104, total, 15790
0, 1105, total, 15893
0, 1106, total, 16019
0, 1107, total, 16004
0, 1108, total, 15952
0, 1109, total, 15913
0, 1110, total, 15892
0, 1111, total, 15886
0, 1112, total, 15987
0, 1113, total, 16071
0, 1114, total, 16082
0, 1115, total, 16071
0, 1116, total, 16032
0, 1117, total, 16018
0, 1118, total, 16004
0, 1119, total, 16105
0, 1120, total, 16188
0, 1121, total, 16197
0, 1122, total, 16165
0, 1123, total, 16125
0, 1124, total, 16137
0, 1125, total, 16129
0, 1126, total, 16256
0, 1127, total, 16363
0, 1128, total, 16324
0, 1129, total, 16294
0, 1130, total, 16249
0, 1131, total, 16250
0, 1132, total, 16235
0, 1133, total, 16326
0, 1134, total, 16426
0, 1135, total, 16449
0, 1136, total, 16418
0, 1137, total, 16365
0, 1138, total, 16364
0, 1139, total, 16339
0, 1140, total, 16401
0, 1141, total, 16516
0, 1142, total, 16497
0, 1143, total, 16459
0, 1144, total, 16423
0, 1145, total, 16404
0, 1146, total, 16425
0, 1147, total, 16527
0, 1148, total, 16654
0, 1149, total, 16633
0, 1150, total, 16618
0, 1151, total, 16572
0, 1152, total, 16554
0, 1153, total, 16558
0, 1154, total, 16642
0, 1155, total, 16714
0, 1156, total, 16772
0, 1157, total, 16721
0, 1158, total, 16666
0, 1159, total, 16668
0, 1160, total, 16631
0, 1161, total, 16707
0, 1162, total, 16796
0, 1163, total, 16778
0, 1164, total, 16759
0, 1165, total, 16711
0, 1166, total, 16709
0, 1167, total, 16729
0, 1168, total, 16843
0, 1169, total, 16952
0, 1170, total, 16933
0, 1171, total, 16892
0, 1172, total, 16860
0, 1173, total, 16873
0, 1174, total, 16852
0, 1175, total, 16948
0, 1176, total, 17072
0, 1177, total, 17069
0, 1178, total, 17030
0, 1179, total, 17005
0, 1180, total, 16991
0, 1181, total, 16972
0, 1182, total, 17076
0, 1183, total, 17182
0, 1184, total, 17182
0, 1185, total, 17127
0, 1186, total, 17097
0, 1187, total, 17084
0, 1188, total, 17114
0, 1189, total, 17187
0, 1190, total, 17259
0, 1191, total, 17253
0, 1192, total, 17198
0, 1193, total, 17170
0, 1194, total, 17139
0, 1195, total, 17120
0, 1196, total, 17209
0, 1197, total, 17340
0, 1198, total, 17335
0, 1199, total, 17275
0, 1200, total, 17222
0, 1201, total, 17217
0, 1202, total, 17197
0, 1203, total, 17278
0, 1204, total, 17392
0, 1205, total, 17393
0, 1206, total, 17344
0, 1207, total, 17317
0, 1208, total, 17366
0, 1209, total, 17349
0, 1210, total, 17441
0, 1211, total, 17534
0, 1212, total, 17515
0, 1213, total, 17473
0, 1214, total, 17424
0, 1215, total, 17407
0, 1216, total, 17396
0, 1217, total, 17546
0, 1218, total, 17624
0, 1219, total, 17619
0, 1220, total, 17583
0, 1221, total, 17538
0, 1222, total, 17543
0, 1223, total, 17518
0, 1224, total, 17583
0, 1225, total, 17674
0, 1226, total, 17698
0, 1227, total, 17663
0, 1228, total, 17627
0, 1229, total, 17632
0, 1230, total, 17628
0, 1231, total, 17740
0, 1232, total, 17844
0, 1233, total, 17839
0, 1234, total, 17819
0, 1235, total, 17768
0, 1236, total, 17761
0, 1237, total, 17781
0, 1238, total, 17882
0, 1239, total, 17986
0, 1240, total, 18009
0, 1241, total, 17956
0, 1242, total, 17936
0, 1243, total, 17938
0, 1244, total, 17932
0, 1245, total, 18043
0, 1246, total, 18121
0, 1247, total, 18143
0, 1248, total, 18092
0, 1249, total, 18054
0, 1250, total, 18057
0, 1251, total, 18042
0, 1252, total, 18148
0, 1253, total, 18282
0, 1254, total, 18303
0, 1255, total, 18265
0, 1256, total, 18201
0, 1257, total, 18237
0, 1258, total, 18239
0, 1259, total, 18329
0, 1260, total, 18438
0, 1261, total, 18467
0, 1262, total, 18416
0, 1263, total, 18373
0, 1264, total, 18400
0, 1265, total, 18419
0, 1266, total, 18511
0, 1267, total, 18631
0, 1268, total, 18595
0, 1269, total, 18569
0, 1270, total, 18525
0, 1271, total, 18521
0, 1272, total, 18543
0, 1273, total, 18640
0, 1274, total, 18760
0, 1275, total, 18766
0, 1276, total, 18734
0, 1277, total, 18709
0, 1278, total, 18700
0, 1279, total, 18681
