Replication, Day, Queued To, Queue Amount
0, 914, total, 1025
0, 915, total, 945
0, 916, total, 999
0, 917, total, 1113
0, 918, total, 1122
0, 919, total, 1116
0, 920, total, 1096
0, 921, total, 1086
0, 922, total, 1048
0, 923, total, 1100
0, 924, total, 1229
0, 925, total, 1235
0, 926, total, 1260
0, 927, total, 1242
0, 928, total, 1232
0, 929, total, 1183
0, 930, total, 1235
0, 931, total, 1355
0, 932, total, 1390
0, 933, total, 1372
0, 934, total, 1342
0, 935, total, 1342
0, 936, total, 1286
0, 937, total, 1331
0, 938, total, 1467
0, 939, total, 1463
0, 940, total, 1418
0, 941, total, 1388
0, 942, total, 1362
0, 943, total, 1321
0, 944, total, 1358
0, 945, total, 1493
0, 946, total, 1500
0, 947, total, 1492
0, 948, total, 1473
0, 949, total, 1433
0, 950, total, 1363
0, 951, total, 1420
0, 952, total, 1546
0, 953, total, 1563
0, 954, total, 1536
0, 955, total, 1524
0, 956, total, 1511
0, 957, total, 1437
0, 958, total, 1489
0, 959, total, 1608
0, 960, total, 1628
0, 961, total, 1625
0, 962, total, 1607
0, 963, total, 1582
0, 964, total, 1512
0, 965, total, 1562
0, 966, total, 1695
0, 967, total, 1712
0, 968, total, 1682
0, 969, total, 1672
0, 970, total, 1647
0, 971, total, 1596
0, 972, total, 1651
0, 973, total, 1781
0, 974, total, 1791
0, 975, total, 1779
0, 976, total, 1769
0, 977, total, 1735
0, 978, total, 1669
0, 979, total, 1718
0, 980, total, 1826
0, 981, total, 1851
0, 982, total, 1830
0, 983, total, 1801
0, 984, total, 1780
0, 985, total, 1720
0, 986, total, 1770
0, 987, total, 1907
0, 988, total, 1915
0, 989, total, 1892
0, 990, total, 1879
0, 991, total, 1853
0, 992, total, 1796
0, 993, total, 1850
0, 994, total, 1970
0, 995, total, 2015
0, 996, total, 1999
0, 997, total, 1974
0, 998, total, 1957
0, 999, total, 1890
0, 1000, total, 1948
0, 1001, total, 2080
0, 1002, total, 2112
0, 1003, total, 2118
0, 1004, total, 2095
0, 1005, total, 2064
0, 1006, total, 2010
0, 1007, total, 2055
0, 1008, total, 2198
0, 1009, total, 2219
0, 1010, total, 2200
0, 1011, total, 2198
0, 1012, total, 2170
0, 1013, total, 2105
0, 1014, total, 2157
0, 1015, total, 2282
0, 1016, total, 2270
0, 1017, total, 2240
0, 1018, total, 2208
0, 1019, total, 2189
0, 1020, total, 2125
0, 1021, total, 2171
0, 1022, total, 2285
0, 1023, total, 2313
0, 1024, total, 2313
0, 1025, total, 2297
0, 1026, total, 2251
0, 1027, total, 2193
0, 1028, total, 2250
0, 1029, total, 2388
0, 1030, total, 2419
0, 1031, total, 2412
0, 1032, total, 2388
0, 1033, total, 2351
0, 1034, total, 2298
0, 1035, total, 2341
0, 1036, total, 2472
0, 1037, total, 2488
0, 1038, total, 2489
0, 1039, total, 2461
0, 1040, total, 2426
0, 1041, total, 2355
0, 1042, total, 2406
0, 1043, total, 2547
0, 1044, total, 2536
0, 1045, total, 2539
0, 1046, total, 2528
0, 1047, total, 2502
0, 1048, total, 2434
0, 1049, total, 2475
0, 1050, total, 2592
0, 1051, total, 2611
0, 1052, total, 2603
0, 1053, total, 2598
0, 1054, total, 2563
0, 1055, total, 2516
0, 1056, total, 2561
0, 1057, total, 2669
0, 1058, total, 2689
0, 1059, total, 2685
0, 1060, total, 2651
0, 1061, total, 2629
0, 1062, total, 2570
0, 1063, total, 2627
0, 1064, total, 2764
0, 1065, total, 2777
0, 1066, total, 2774
0, 1067, total, 2769
0, 1068, total, 2750
0, 1069, total, 2709
0, 1070, total, 2770
0, 1071, total, 2874
0, 1072, total, 2892
0, 1073, total, 2878
0, 1074, total, 2866
0, 1075, total, 2843
0, 1076, total, 2766
0, 1077, total, 2818
0, 1078, total, 2947
0, 1079, total, 2938
0, 1080, total, 2927
0, 1081, total, 2899
0, 1082, total, 2871
0, 1083, total, 2834
0, 1084, total, 2879
0, 1085, total, 2998
0, 1086, total, 3002
0, 1087, total, 2994
0, 1088, total, 2966
0, 1089, total, 2919
0, 1090, total, 2854
0, 1091, total, 2898
0, 1092, total, 3024
0, 1093, total, 3044
0, 1094, total, 3010
0, 1095, total, 3001
0, 1096, total, 2953
0, 1097, total, 2906
0, 1098, total, 2964
0, 1099, total, 3102
0, 1100, total, 3103
0, 1101, total, 3101
0, 1102, total, 3084
0, 1103, total, 3091
0, 1104, total, 3044
0, 1105, total, 3086
0, 1106, total, 3206
0, 1107, total, 3219
0, 1108, total, 3217
0, 1109, total, 3215
0, 1110, total, 3184
0, 1111, total, 3141
0, 1112, total, 3186
0, 1113, total, 3306
0, 1114, total, 3294
0, 1115, total, 3297
0, 1116, total, 3291
0, 1117, total, 3245
0, 1118, total, 3192
0, 1119, total, 3245
0, 1120, total, 3376
0, 1121, total, 3381
0, 1122, total, 3386
0, 1123, total, 3394
0, 1124, total, 3371
0, 1125, total, 3300
0, 1126, total, 3332
0, 1127, total, 3448
0, 1128, total, 3495
0, 1129, total, 3474
0, 1130, total, 3473
0, 1131, total, 3423
0, 1132, total, 3355
0, 1133, total, 3399
0, 1134, total, 3519
0, 1135, total, 3554
0, 1136, total, 3555
0, 1137, total, 3533
0, 1138, total, 3519
0, 1139, total, 3456
0, 1140, total, 3514
0, 1141, total, 3634
0, 1142, total, 3653
0, 1143, total, 3627
0, 1144, total, 3616
0, 1145, total, 3568
0, 1146, total, 3505
0, 1147, total, 3553
0, 1148, total, 3700
0, 1149, total, 3705
0, 1150, total, 3687
0, 1151, total, 3673
0, 1152, total, 3643
0, 1153, total, 3578
0, 1154, total, 3613
0, 1155, total, 3745
0, 1156, total, 3733
0, 1157, total, 3710
0, 1158, total, 3686
0, 1159, total, 3655
0, 1160, total, 3592
0, 1161, total, 3637
0, 1162, total, 3753
0, 1163, total, 3785
0, 1164, total, 3773
0, 1165, total, 3758
0, 1166, total, 3736
0, 1167, total, 3682
0, 1168, total, 3727
0, 1169, total, 3859
0, 1170, total, 3889
0, 1171, total, 3873
0, 1172, total, 3857
0, 1173, total, 3846
0, 1174, total, 3777
0, 1175, total, 3821
0, 1176, total, 3947
0, 1177, total, 3942
0, 1178, total, 3925
0, 1179, total, 3900
0, 1180, total, 3876
0, 1181, total, 3798
0, 1182, total, 3852
0, 1183, total, 3976
0, 1184, total, 3992
0, 1185, total, 3970
0, 1186, total, 3946
0, 1187, total, 3897
0, 1188, total, 3850
0, 1189, total, 3892
0, 1190, total, 4012
0, 1191, total, 4021
0, 1192, total, 4001
0, 1193, total, 3981
0, 1194, total, 3961
0, 1195, total, 3896
0, 1196, total, 3948
0, 1197, total, 4070
0, 1198, total, 4090
0, 1199, total, 4112
0, 1200, total, 4106
0, 1201, total, 4074
0, 1202, total, 4012
0, 1203, total, 4055
0, 1204, total, 4197
0, 1205, total, 4191
0, 1206, total, 4173
0, 1207, total, 4148
0, 1208, total, 4104
0, 1209, total, 4029
0, 1210, total, 4080
0, 1211, total, 4214
0, 1212, total, 4200
0, 1213, total, 4196
0, 1214, total, 4165
0, 1215, total, 4125
0, 1216, total, 4076
0, 1217, total, 4122
0, 1218, total, 4258
0, 1219, total, 4283
0, 1220, total, 4269
0, 1221, total, 4276
0, 1222, total, 4253
0, 1223, total, 4174
0, 1224, total, 4224
0, 1225, total, 4329
0, 1226, total, 4339
0, 1227, total, 4303
0, 1228, total, 4289
0, 1229, total, 4270
0, 1230, total, 4200
0, 1231, total, 4252
0, 1232, total, 4369
0, 1233, total, 4369
0, 1234, total, 4349
0, 1235, total, 4316
0, 1236, total, 4288
0, 1237, total, 4225
0, 1238, total, 4276
0, 1239, total, 4409
0, 1240, total, 4426
0, 1241, total, 4420
0, 1242, total, 4407
0, 1243, total, 4394
0, 1244, total, 4335
0, 1245, total, 4388
0, 1246, total, 4518
0, 1247, total, 4567
0, 1248, total, 4558
0, 1249, total, 4552
0, 1250, total, 4518
0, 1251, total, 4463
0, 1252, total, 4509
0, 1253, total, 4637
0, 1254, total, 4638
0, 1255, total, 4611
0, 1256, total, 4570
0, 1257, total, 4524
0, 1258, total, 4481
0, 1259, total, 4524
0, 1260, total, 4633
0, 1261, total, 4650
0, 1262, total, 4621
0, 1263, total, 4615
0, 1264, total, 4585
0, 1265, total, 4523
0, 1266, total, 4566
0, 1267, total, 4680
0, 1268, total, 4687
0, 1269, total, 4716
0, 1270, total, 4677
0, 1271, total, 4651
0, 1272, total, 4582
0, 1273, total, 4635
0, 1274, total, 4764
0, 1275, total, 4777
0, 1276, total, 4759
0, 1277, total, 4752
0, 1278, total, 4713
0, 1279, total, 4666
0, 1280, total, 4723
0, 1281, total, 4833
0, 1282, total, 4865
0, 1283, total, 4842
0, 1284, total, 4828
0, 1285, total, 4797
0, 1286, total, 4730
0, 1287, total, 4773
0, 1288, total, 4904
0, 1289, total, 4901
0, 1290, total, 4890
0, 1291, total, 4881
0, 1292, total, 4853
0, 1293, total, 4794
0, 1294, total, 4853
0, 1295, total, 4958
0, 1296, total, 4995
0, 1297, total, 4992
0, 1298, total, 4987
0, 1299, total, 4971
0, 1300, total, 4917
0, 1301, total, 4959
0, 1302, total, 5093
0, 1303, total, 5100
0, 1304, total, 5079
0, 1305, total, 5059
0, 1306, total, 5023
0, 1307, total, 4959
0, 1308, total, 5027
0, 1309, total, 5144
0, 1310, total, 5180
0, 1311, total, 5165
0, 1312, total, 5158
0, 1313, total, 5128
0, 1314, total, 5079
0, 1315, total, 5127
0, 1316, total, 5245
0, 1317, total, 5271
0, 1318, total, 5272
0, 1319, total, 5274
0, 1320, total, 5230
0, 1321, total, 5152
