Replication, Day, Queued To, Queue Amount
0, 901, total, 4213
0, 902, total, 4272
0, 903, total, 4432
0, 904, total, 4500
0, 905, total, 4492
0, 906, total, 4490
0, 907, total, 4483
0, 908, total, 4441
0, 909, total, 4499
0, 910, total, 4631
0, 911, total, 4653
0, 912, total, 4677
0, 913, total, 4660
0, 914, total, 4629
0, 915, total, 4584
0, 916, total, 4638
0, 917, total, 4779
0, 918, total, 4809
0, 919, total, 4853
0, 920, total, 4868
0, 921, total, 4830
0, 922, total, 4774
0, 923, total, 4832
0, 924, total, 4980
0, 925, total, 5020
0, 926, total, 5061
0, 927, total, 5069
0, 928, total, 5048
0, 929, total, 4998
0, 930, total, 5059
0, 931, total, 5193
0, 932, total, 5224
0, 933, total, 5238
0, 934, total, 5253
0, 935, total, 5259
0, 936, total, 5218
0, 937, total, 5281
0, 938, total, 5426
0, 939, total, 5483
0, 940, total, 5462
0, 941, total, 5465
0, 942, total, 5451
0, 943, total, 5402
0, 944, total, 5477
0, 945, total, 5600
0, 946, total, 5631
0, 947, total, 5682
0, 948, total, 5675
0, 949, total, 5675
0, 950, total, 5631
0, 951, total, 5695
0, 952, total, 5824
0, 953, total, 5853
0, 954, total, 5897
0, 955, total, 5933
0, 956, total, 5927
0, 957, total, 5865
0, 958, total, 5928
0, 959, total, 6066
0, 960, total, 6078
0, 961, total, 6100
0, 962, total, 6103
0, 963, total, 6094
0, 964, total, 6022
0, 965, total, 6081
0, 966, total, 6217
0, 967, total, 6247
0, 968, total, 6285
0, 969, total, 6307
0, 970, total, 6295
0, 971, total, 6249
0, 972, total, 6312
0, 973, total, 6443
0, 974, total, 6476
0, 975, total, 6501
0, 976, total, 6511
0, 977, total, 6522
0, 978, total, 6484
0, 979, total, 6535
0, 980, total, 6680
0, 981, total, 6729
0, 982, total, 6727
0, 983, total, 6747
0, 984, total, 6745
0, 985, total, 6723
0, 986, total, 6785
0, 987, total, 6932
0, 988, total, 6945
0, 989, total, 6988
0, 990, total, 6980
0, 991, total, 6968
0, 992, total, 6892
0, 993, total, 6948
0, 994, total, 7082
0, 995, total, 7112
0, 996, total, 7158
0, 997, total, 7173
0, 998, total, 7166
0, 999, total, 7140
0, 1000, total, 7197
0, 1001, total, 7335
0, 1002, total, 7358
0, 1003, total, 7386
0, 1004, total, 7399
0, 1005, total, 7379
0, 1006, total, 7356
0, 1007, total, 7413
0, 1008, total, 7536
0, 1009, total, 7567
0, 1010, total, 7611
0, 1011, total, 7630
0, 1012, total, 7632
0, 1013, total, 7589
0, 1014, total, 7659
0, 1015, total, 7811
0, 1016, total, 7867
0, 1017, total, 7872
0, 1018, total, 7886
0, 1019, total, 7866
0, 1020, total, 7804
0, 1021, total, 7854
0, 1022, total, 7995
0, 1023, total, 8035
0, 1024, total, 8073
0, 1025, total, 8063
0, 1026, total, 8082
0, 1027, total, 8022
0, 1028, total, 8092
0, 1029, total, 8211
0, 1030, total, 8239
0, 1031, total, 8251
0, 1032, total, 8256
0, 1033, total, 8243
0, 1034, total, 8190
0, 1035, total, 8249
0, 1036, total, 8377
0, 1037, total, 8406
0, 1038, total, 8430
0, 1039, total, 8426
0, 1040, total, 8430
0, 1041, total, 8397
0, 1042, total, 8464
0, 1043, total, 8597
0, 1044, total, 8642
0, 1045, total, 8653
0, 1046, total, 8670
0, 1047, total, 8667
0, 1048, total, 8613
0, 1049, total, 8674
0, 1050, total, 8795
0, 1051, total, 8829
0, 1052, total, 8863
0, 1053, total, 8860
0, 1054, total, 8836
0, 1055, total, 8786
0, 1056, total, 8837
0, 1057, total, 8967
0, 1058, total, 9041
0, 1059, total, 9079
0, 1060, total, 9085
0, 1061, total, 9077
0, 1062, total, 9028
0, 1063, total, 9075
0, 1064, total, 9202
0, 1065, total, 9209
0, 1066, total, 9220
0, 1067, total, 9231
0, 1068, total, 9193
0, 1069, total, 9138
0, 1070, total, 9201
0, 1071, total, 9321
0, 1072, total, 9374
0, 1073, total, 9398
0, 1074, total, 9405
0, 1075, total, 9393
0, 1076, total, 9348
0, 1077, total, 9408
0, 1078, total, 9532
0, 1079, total, 9545
0, 1080, total, 9574
0, 1081, total, 9595
0, 1082, total, 9572
0, 1083, total, 9510
0, 1084, total, 9556
0, 1085, total, 9686
0, 1086, total, 9732
0, 1087, total, 9757
0, 1088, total, 9780
0, 1089, total, 9777
0, 1090, total, 9732
0, 1091, total, 9787
0, 1092, total, 9925
0, 1093, total, 9936
0, 1094, total, 9977
0, 1095, total, 10003
0, 1096, total, 9984
0, 1097, total, 9947
0, 1098, total, 10004
0, 1099, total, 10151
0, 1100, total, 10188
0, 1101, total, 10217
0, 1102, total, 10223
0, 1103, total, 10208
0, 1104, total, 10165
0, 1105, total, 10236
0, 1106, total, 10368
0, 1107, total, 10399
0, 1108, total, 10412
0, 1109, total, 10434
0, 1110, total, 10433
0, 1111, total, 10383
0, 1112, total, 10435
0, 1113, total, 10587
0, 1114, total, 10622
0, 1115, total, 10639
0, 1116, total, 10630
0, 1117, total, 10612
0, 1118, total, 10556
0, 1119, total, 10597
0, 1120, total, 10734
0, 1121, total, 10787
0, 1122, total, 10807
0, 1123, total, 10821
0, 1124, total, 10809
0, 1125, total, 10746
0, 1126, total, 10805
0, 1127, total, 10950
0, 1128, total, 10962
0, 1129, total, 11005
0, 1130, total, 11020
0, 1131, total, 11024
0, 1132, total, 10978
0, 1133, total, 11045
0, 1134, total, 11177
0, 1135, total, 11207
0, 1136, total, 11260
0, 1137, total, 11247
0, 1138, total, 11220
0, 1139, total, 11173
0, 1140, total, 11221
0, 1141, total, 11353
0, 1142, total, 11380
0, 1143, total, 11401
0, 1144, total, 11411
0, 1145, total, 11390
0, 1146, total, 11348
0, 1147, total, 11415
0, 1148, total, 11568
0, 1149, total, 11625
0, 1150, total, 11641
0, 1151, total, 11645
0, 1152, total, 11627
0, 1153, total, 11573
0, 1154, total, 11634
0, 1155, total, 11772
0, 1156, total, 11814
0, 1157, total, 11831
0, 1158, total, 11830
0, 1159, total, 11824
0, 1160, total, 11766
0, 1161, total, 11817
0, 1162, total, 11929
0, 1163, total, 11984
0, 1164, total, 12003
0, 1165, total, 12031
0, 1166, total, 12047
0, 1167, total, 12002
0, 1168, total, 12054
0, 1169, total, 12183
0, 1170, total, 12207
0, 1171, total, 12231
0, 1172, total, 12222
0, 1173, total, 12217
0, 1174, total, 12191
0, 1175, total, 12272
0, 1176, total, 12404
0, 1177, total, 12431
0, 1178, total, 12479
0, 1179, total, 12501
0, 1180, total, 12505
0, 1181, total, 12475
0, 1182, total, 12529
0, 1183, total, 12685
0, 1184, total, 12757
0, 1185, total, 12807
0, 1186, total, 12793
0, 1187, total, 12788
0, 1188, total, 12761
0, 1189, total, 12813
0, 1190, total, 12966
0, 1191, total, 12993
0, 1192, total, 13034
0, 1193, total, 13018
0, 1194, total, 12975
0, 1195, total, 12899
0, 1196, total, 12966
0, 1197, total, 13108
0, 1198, total, 13162
0, 1199, total, 13153
0, 1200, total, 13154
0, 1201, total, 13154
0, 1202, total, 13098
0, 1203, total, 13151
0, 1204, total, 13294
0, 1205, total, 13312
0, 1206, total, 13304
0, 1207, total, 13289
0, 1208, total, 13275
0, 1209, total, 13229
0, 1210, total, 13282
0, 1211, total, 13414
0, 1212, total, 13460
0, 1213, total, 13472
0, 1214, total, 13458
0, 1215, total, 13447
0, 1216, total, 13388
0, 1217, total, 13443
0, 1218, total, 13584
0, 1219, total, 13649
0, 1220, total, 13628
0, 1221, total, 13633
0, 1222, total, 13629
0, 1223, total, 13594
0, 1224, total, 13650
0, 1225, total, 13778
0, 1226, total, 13829
0, 1227, total, 13848
0, 1228, total, 13844
0, 1229, total, 13830
0, 1230, total, 13799
0, 1231, total, 13855
0, 1232, total, 13983
0, 1233, total, 14007
0, 1234, total, 14015
0, 1235, total, 14022
0, 1236, total, 13994
0, 1237, total, 13938
0, 1238, total, 13995
0, 1239, total, 14119
0, 1240, total, 14139
0, 1241, total, 14160
0, 1242, total, 14149
0, 1243, total, 14116
0, 1244, total, 14066
0, 1245, total, 14130
0, 1246, total, 14272
0, 1247, total, 14314
0, 1248, total, 14338
0, 1249, total, 14352
0, 1250, total, 14349
0, 1251, total, 14312
0, 1252, total, 14369
0, 1253, total, 14505
0, 1254, total, 14547
0, 1255, total, 14585
0, 1256, total, 14594
0, 1257, total, 14558
0, 1258, total, 14519
0, 1259, total, 14585
0, 1260, total, 14716
0, 1261, total, 14738
0, 1262, total, 14767
0, 1263, total, 14771
0, 1264, total, 14767
0, 1265, total, 14725
0, 1266, total, 14795
0, 1267, total, 14937
0, 1268, total, 14973
0, 1269, total, 14976
0, 1270, total, 14982
0, 1271, total, 14983
0, 1272, total, 14934
0, 1273, total, 14990
0, 1274, total, 15130
0, 1275, total, 15138
0, 1276, total, 15191
0, 1277, total, 15179
0, 1278, total, 15169
0, 1279, total, 15130
0, 1280, total, 15193
0, 1281, total, 15325
0, 1282, total, 15372
0, 1283, total, 15398
0, 1284, total, 15422
0, 1285, total, 15420
0, 1286, total, 15369
0, 1287, total, 15430
0, 1288, total, 15548
0, 1289, total, 15592
0, 1290, total, 15589
0, 1291, total, 15581
0, 1292, total, 15583
0, 1293, total, 15541
0, 1294, total, 15603
0, 1295, total, 15765
0, 1296, total, 15808
0, 1297, total, 15803
0, 1298, total, 15802
0, 1299, total, 15804
0, 1300, total, 15741
0, 1301, total, 15791
0, 1302, total, 15924
0, 1303, total, 15960
0, 1304, total, 15965
0, 1305, total, 15951
0, 1306, total, 15920
0, 1307, total, 15873
0, 1308, total, 15933
0, 1309, total, 16087
