Replication, Day, Queued To, Queue Amount
0, 871, total, 5044
0, 872, total, 5020
0, 873, total, 4973
0, 874, total, 5011
0, 875, total, 5128
0, 876, total, 5118
0, 877, total, 5111
0, 878, total, 5122
0, 879, total, 5119
0, 880, total, 5048
0, 881, total, 5085
0, 882, total, 5180
0, 883, total, 5186
0, 884, total, 5202
0, 885, total, 5236
0, 886, total, 5237
0, 887, total, 5168
0, 888, total, 5189
0, 889, total, 5293
0, 890, total, 5304
0, 891, total, 5324
0, 892, total, 5296
0, 893, total, 5276
0, 894, total, 5199
0, 895, total, 5230
0, 896, total, 5364
0, 897, total, 5357
0, 898, total, 5378
0, 899, total, 5384
0, 900, total, 5392
0, 901, total, 5307
0, 902, total, 5328
0, 903, total, 5411
0, 904, total, 5402
0, 905, total, 5407
0, 906, total, 5400
0, 907, total, 5385
0, 908, total, 5301
0, 909, total, 5326
0, 910, total, 5398
0, 911, total, 5391
0, 912, total, 5366
0, 913, total, 5350
0, 914, total, 5367
0, 915, total, 5279
0, 916, total, 5304
0, 917, total, 5412
0, 918, total, 5415
0, 919, total, 5405
0, 920, total, 5389
0, 921, total, 5382
0, 922, total, 5299
0, 923, total, 5314
0, 924, total, 5424
0, 925, total, 5446
0, 926, total, 5406
0, 927, total, 5403
0, 928, total, 5394
0, 929, total, 5295
0, 930, total, 5321
0, 931, total, 5419
0, 932, total, 5416
0, 933, total, 5396
0, 934, total, 5375
0, 935, total, 5348
0, 936, total, 5233
0, 937, total, 5247
0, 938, total, 5347
0, 939, total, 5330
0, 940, total, 5353
0, 941, total, 5355
0, 942, total, 5351
0, 943, total, 5260
0, 944, total, 5270
0, 945, total, 5351
0, 946, total, 5346
0, 947, total, 5314
0, 948, total, 5303
0, 949, total, 5292
0, 950, total, 5194
0, 951, total, 5209
0, 952, total, 5304
0, 953, total, 5285
0, 954, total, 5270
0, 955, total, 5249
0, 956, total, 5232
0, 957, total, 5127
0, 958, total, 5134
0, 959, total, 5244
0, 960, total, 5224
0, 961, total, 5192
0, 962, total, 5203
0, 963, total, 5193
0, 964, total, 5100
0, 965, total, 5107
0, 966, total, 5180
0, 967, total, 5159
0, 968, total, 5161
0, 969, total, 5158
0, 970, total, 5138
0, 971, total, 5036
0, 972, total, 5045
0, 973, total, 5135
0, 974, total, 5119
0, 975, total, 5123
0, 976, total, 5098
0, 977, total, 5053
0, 978, total, 4963
0, 979, total, 4966
0, 980, total, 5036
0, 981, total, 5044
0, 982, total, 5053
0, 983, total, 5039
0, 984, total, 5036
0, 985, total, 4944
0, 986, total, 4948
0, 987, total, 5041
0, 988, total, 5038
0, 989, total, 5010
0, 990, total, 4978
0, 991, total, 4956
0, 992, total, 4864
0, 993, total, 4869
0, 994, total, 4944
0, 995, total, 4931
0, 996, total, 4931
0, 997, total, 4905
0, 998, total, 4897
0, 999, total, 4802
0, 1000, total, 4811
0, 1001, total, 4893
0, 1002, total, 4872
0, 1003, total, 4835
0, 1004, total, 4820
0, 1005, total, 4798
0, 1006, total, 4708
0, 1007, total, 4712
0, 1008, total, 4804
0, 1009, total, 4799
0, 1010, total, 4771
0, 1011, total, 4771
0, 1012, total, 4774
0, 1013, total, 4677
0, 1014, total, 4679
0, 1015, total, 4762
0, 1016, total, 4753
0, 1017, total, 4759
0, 1018, total, 4748
0, 1019, total, 4743
0, 1020, total, 4665
0, 1021, total, 4670
0, 1022, total, 4738
0, 1023, total, 4705
0, 1024, total, 4721
0, 1025, total, 4696
0, 1026, total, 4678
0, 1027, total, 4581
0, 1028, total, 4588
0, 1029, total, 4675
0, 1030, total, 4653
0, 1031, total, 4642
0, 1032, total, 4614
0, 1033, total, 4600
0, 1034, total, 4508
0, 1035, total, 4514
0, 1036, total, 4614
0, 1037, total, 4573
0, 1038, total, 4555
0, 1039, total, 4536
0, 1040, total, 4528
0, 1041, total, 4443
0, 1042, total, 4451
0, 1043, total, 4537
0, 1044, total, 4520
0, 1045, total, 4485
0, 1046, total, 4488
0, 1047, total, 4472
0, 1048, total, 4383
0, 1049, total, 4394
0, 1050, total, 4486
0, 1051, total, 4476
0, 1052, total, 4447
0, 1053, total, 4434
0, 1054, total, 4401
0, 1055, total, 4304
0, 1056, total, 4312
0, 1057, total, 4388
0, 1058, total, 4369
0, 1059, total, 4376
0, 1060, total, 4356
0, 1061, total, 4335
0, 1062, total, 4227
0, 1063, total, 4233
0, 1064, total, 4317
0, 1065, total, 4305
0, 1066, total, 4290
0, 1067, total, 4284
0, 1068, total, 4238
0, 1069, total, 4141
0, 1070, total, 4148
0, 1071, total, 4228
0, 1072, total, 4191
0, 1073, total, 4179
0, 1074, total, 4162
0, 1075, total, 4154
0, 1076, total, 4055
0, 1077, total, 4062
0, 1078, total, 4155
0, 1079, total, 4154
0, 1080, total, 4120
0, 1081, total, 4100
0, 1082, total, 4065
0, 1083, total, 3975
0, 1084, total, 3977
0, 1085, total, 4057
0, 1086, total, 4057
0, 1087, total, 4044
0, 1088, total, 4013
0, 1089, total, 3972
0, 1090, total, 3870
0, 1091, total, 3877
0, 1092, total, 3965
0, 1093, total, 3943
0, 1094, total, 3917
0, 1095, total, 3904
0, 1096, total, 3875
0, 1097, total, 3781
0, 1098, total, 3784
0, 1099, total, 3862
0, 1100, total, 3855
0, 1101, total, 3847
0, 1102, total, 3790
0, 1103, total, 3772
0, 1104, total, 3693
0, 1105, total, 3697
0, 1106, total, 3778
0, 1107, total, 3773
0, 1108, total, 3747
0, 1109, total, 3730
0, 1110, total, 3689
0, 1111, total, 3565
0, 1112, total, 3568
0, 1113, total, 3650
0, 1114, total, 3616
0, 1115, total, 3611
0, 1116, total, 3585
0, 1117, total, 3559
0, 1118, total, 3456
0, 1119, total, 3466
0, 1120, total, 3549
0, 1121, total, 3528
0, 1122, total, 3499
0, 1123, total, 3493
0, 1124, total, 3478
0, 1125, total, 3406
0, 1126, total, 3416
0, 1127, total, 3506
0, 1128, total, 3478
0, 1129, total, 3458
0, 1130, total, 3463
0, 1131, total, 3445
0, 1132, total, 3361
0, 1133, total, 3363
0, 1134, total, 3443
0, 1135, total, 3427
0, 1136, total, 3401
0, 1137, total, 3401
0, 1138, total, 3398
0, 1139, total, 3298
0, 1140, total, 3306
0, 1141, total, 3387
0, 1142, total, 3377
0, 1143, total, 3372
0, 1144, total, 3349
0, 1145, total, 3314
0, 1146, total, 3224
0, 1147, total, 3228
0, 1148, total, 3317
0, 1149, total, 3297
0, 1150, total, 3280
0, 1151, total, 3242
0, 1152, total, 3237
0, 1153, total, 3128
0, 1154, total, 3134
0, 1155, total, 3216
0, 1156, total, 3186
0, 1157, total, 3162
0, 1158, total, 3160
0, 1159, total, 3146
0, 1160, total, 3024
0, 1161, total, 3026
0, 1162, total, 3140
0, 1163, total, 3136
0, 1164, total, 3133
0, 1165, total, 3113
0, 1166, total, 3095
0, 1167, total, 2997
0, 1168, total, 2999
0, 1169, total, 3089
0, 1170, total, 3079
0, 1171, total, 3064
0, 1172, total, 3045
0, 1173, total, 3028
0, 1174, total, 2943
0, 1175, total, 2949
0, 1176, total, 3026
0, 1177, total, 3027
0, 1178, total, 3029
0, 1179, total, 3033
0, 1180, total, 3011
0, 1181, total, 2891
0, 1182, total, 2896
0, 1183, total, 2992
0, 1184, total, 2997
0, 1185, total, 2972
0, 1186, total, 2975
0, 1187, total, 2978
0, 1188, total, 2895
0, 1189, total, 2901
0, 1190, total, 2974
0, 1191, total, 2972
0, 1192, total, 2964
0, 1193, total, 2949
0, 1194, total, 2931
0, 1195, total, 2825
0, 1196, total, 2831
0, 1197, total, 2922
0, 1198, total, 2880
0, 1199, total, 2860
0, 1200, total, 2820
0, 1201, total, 2805
0, 1202, total, 2707
0, 1203, total, 2710
0, 1204, total, 2779
0, 1205, total, 2739
0, 1206, total, 2719
0, 1207, total, 2694
0, 1208, total, 2664
0, 1209, total, 2559
0, 1210, total, 2564
0, 1211, total, 2652
0, 1212, total, 2614
0, 1213, total, 2608
0, 1214, total, 2612
0, 1215, total, 2594
0, 1216, total, 2514
0, 1217, total, 2521
0, 1218, total, 2632
0, 1219, total, 2622
0, 1220, total, 2572
0, 1221, total, 2530
0, 1222, total, 2467
0, 1223, total, 2377
0, 1224, total, 2382
0, 1225, total, 2452
0, 1226, total, 2428
0, 1227, total, 2390
0, 1228, total, 2351
0, 1229, total, 2284
0, 1230, total, 2194
0, 1231, total, 2198
0, 1232, total, 2276
0, 1233, total, 2240
0, 1234, total, 2231
0, 1235, total, 2216
0, 1236, total, 2169
0, 1237, total, 2063
0, 1238, total, 2069
0, 1239, total, 2145
0, 1240, total, 2134
0, 1241, total, 2129
0, 1242, total, 2114
0, 1243, total, 2108
0, 1244, total, 2009
0, 1245, total, 2015
0, 1246, total, 2119
0, 1247, total, 2113
0, 1248, total, 2110
0, 1249, total, 2065
0, 1250, total, 2021
0, 1251, total, 1928
0, 1252, total, 1933
0, 1253, total, 2015
0, 1254, total, 2023
0, 1255, total, 2022
0, 1256, total, 2027
0, 1257, total, 1991
0, 1258, total, 1895
0, 1259, total, 1904
0, 1260, total, 2006
0, 1261, total, 1978
0, 1262, total, 1975
0, 1263, total, 1978
0, 1264, total, 1933
0, 1265, total, 1845
0, 1266, total, 1847
0, 1267, total, 1923
0, 1268, total, 1931
0, 1269, total, 1909
0, 1270, total, 1901
0, 1271, total, 1879
0, 1272, total, 1771
0, 1273, total, 1777
0, 1274, total, 1856
0, 1275, total, 1841
0, 1276, total, 1826
0, 1277, total, 1799
0, 1278, total, 1776
0, 1279, total, 1678
0, 1280, total, 1687
0, 1281, total, 1758
