Replication, Day, Queued To, Queue Amount
0, 0, total, 0
0, 1, total, 0
0, 2, total, 0
0, 3, total, 0
0, 4, total, 0
0, 5, total, 0
0, 6, total, 30
0, 7, total, 70
0, 8, total, 15
0, 9, total, 0
0, 10, total, 0
0, 11, total, 0
0, 12, total, 0
0, 13, total, 27
0, 14, total, 62
0, 15, total, 0
0, 16, total, 0
0, 17, total, 0
0, 18, total, 0
0, 19, total, 0
0, 20, total, 36
0, 21, total, 73
0, 22, total, 24
0, 23, total, 0
0, 24, total, 0
0, 25, total, 0
0, 26, total, 0
0, 27, total, 43
0, 28, total, 67
0, 29, total, 0
0, 30, total, 0
0, 31, total, 0
0, 32, total, 0
0, 33, total, 0
0, 34, total, 43
0, 35, total, 84
0, 36, total, 24
0, 37, total, 0
0, 38, total, 0
0, 39, total, 0
0, 40, total, 0
0, 41, total, 35
0, 42, total, 72
0, 43, total, 11
0, 44, total, 0
0, 45, total, 0
0, 46, total, 0
0, 47, total, 0
0, 48, total, 37
0, 49, total, 65
0, 50, total, 11
0, 51, total, 0
0, 52, total, 0
0, 53, total, 0
0, 54, total, 0
0, 55, total, 41
0, 56, total, 90
0, 57, total, 51
0, 58, total, 0
0, 59, total, 0
0, 60, total, 0
0, 61, total, 0
0, 62, total, 46
0, 63, total, 77
0, 64, total, 26
0, 65, total, 0
0, 66, total, 0
0, 67, total, 0
0, 68, total, 0
0, 69, total, 36
0, 70, total, 88
0, 71, total, 25
0, 72, total, 0
0, 73, total, 0
0, 74, total, 0
0, 75, total, 0
0, 76, total, 55
0, 77, total, 105
0, 78, total, 64
0, 79, total, 25
0, 80, total, 0
0, 81, total, 0
0, 82, total, 0
0, 83, total, 51
0, 84, total, 102
0, 85, total, 60
0, 86, total, 16
0, 87, total, 0
0, 88, total, 0
0, 89, total, 0
0, 90, total, 55
0, 91, total, 109
0, 92, total, 90
0, 93, total, 43
0, 94, total, 14
0, 95, total, 0
0, 96, total, 0
0, 97, total, 49
0, 98, total, 107
0, 99, total, 68
0, 100, total, 24
0, 101, total, 0
0, 102, total, 0
0, 103, total, 0
0, 104, total, 68
0, 105, total, 129
0, 106, total, 106
0, 107, total, 60
0, 108, total, 19
0, 109, total, 0
0, 110, total, 0
0, 111, total, 57
0, 112, total, 120
0, 113, total, 90
0, 114, total, 62
0, 115, total, 37
0, 116, total, 0
0, 117, total, 0
0, 118, total, 58
0, 119, total, 133
0, 120, total, 76
0, 121, total, 17
0, 122, total, 0
0, 123, total, 0
0, 124, total, 0
0, 125, total, 59
0, 126, total, 131
0, 127, total, 88
0, 128, total, 39
0, 129, total, 16
0, 130, total, 0
0, 131, total, 0
0, 132, total, 56
0, 133, total, 127
0, 134, total, 90
0, 135, total, 67
0, 136, total, 39
0, 137, total, 0
0, 138, total, 0
0, 139, total, 49
0, 140, total, 122
0, 141, total, 78
0, 142, total, 41
0, 143, total, 0
0, 144, total, 0
0, 145, total, 0
0, 146, total, 72
0, 147, total, 162
0, 148, total, 127
0, 149, total, 97
0, 150, total, 54
0, 151, total, 35
0, 152, total, 0
0, 153, total, 77
0, 154, total, 150
0, 155, total, 114
0, 156, total, 89
0, 157, total, 86
0, 158, total, 73
0, 159, total, 32
0, 160, total, 100
0, 161, total, 173
0, 162, total, 152
0, 163, total, 134
0, 164, total, 110
0, 165, total, 77
0, 166, total, 37
0, 167, total, 120
0, 168, total, 198
0, 169, total, 161
0, 170, total, 128
0, 171, total, 112
0, 172, total, 98
0, 173, total, 63
0, 174, total, 126
0, 175, total, 202
0, 176, total, 164
0, 177, total, 142
0, 178, total, 122
0, 179, total, 106
0, 180, total, 94
0, 181, total, 168
0, 182, total, 251
0, 183, total, 239
0, 184, total, 200
0, 185, total, 180
0, 186, total, 162
0, 187, total, 154
0, 188, total, 225
0, 189, total, 322
0, 190, total, 313
0, 191, total, 295
0, 192, total, 284
0, 193, total, 263
0, 194, total, 235
0, 195, total, 321
0, 196, total, 400
0, 197, total, 397
0, 198, total, 377
0, 199, total, 381
0, 200, total, 374
0, 201, total, 343
0, 202, total, 414
0, 203, total, 483
0, 204, total, 473
0, 205, total, 468
0, 206, total, 449
0, 207, total, 456
0, 208, total, 433
0, 209, total, 521
0, 210, total, 596
0, 211, total, 604
0, 212, total, 619
0, 213, total, 624
0, 214, total, 609
0, 215, total, 596
0, 216, total, 680
0, 217, total, 771
0, 218, total, 799
0, 219, total, 779
0, 220, total, 769
0, 221, total, 736
0, 222, total, 728
0, 223, total, 815
0, 224, total, 898
0, 225, total, 878
0, 226, total, 874
0, 227, total, 874
0, 228, total, 859
0, 229, total, 843
0, 230, total, 934
0, 231, total, 1031
0, 232, total, 1024
0, 233, total, 1010
0, 234, total, 975
0, 235, total, 960
0, 236, total, 937
0, 237, total, 1016
0, 238, total, 1090
0, 239, total, 1075
0, 240, total, 1071
0, 241, total, 1041
0, 242, total, 1029
0, 243, total, 1043
0, 244, total, 1126
0, 245, total, 1225
0, 246, total, 1223
0, 247, total, 1205
0, 248, total, 1223
0, 249, total, 1224
0, 250, total, 1216
0, 251, total, 1305
0, 252, total, 1405
0, 253, total, 1381
0, 254, total, 1377
0, 255, total, 1354
0, 256, total, 1362
0, 257, total, 1350
0, 258, total, 1435
0, 259, total, 1526
0, 260, total, 1516
0, 261, total, 1499
0, 262, total, 1493
0, 263, total, 1509
0, 264, total, 1473
0, 265, total, 1568
0, 266, total, 1647
0, 267, total, 1641
0, 268, total, 1631
0, 269, total, 1611
0, 270, total, 1635
0, 271, total, 1623
0, 272, total, 1709
0, 273, total, 1802
0, 274, total, 1789
0, 275, total, 1772
0, 276, total, 1781
0, 277, total, 1779
0, 278, total, 1769
0, 279, total, 1857
0, 280, total, 1950
0, 281, total, 1947
0, 282, total, 1933
0, 283, total, 1937
0, 284, total, 1908
0, 285, total, 1876
0, 286, total, 1955
0, 287, total, 2048
0, 288, total, 2030
0, 289, total, 2017
0, 290, total, 2000
0, 291, total, 1979
0, 292, total, 1959
0, 293, total, 2029
0, 294, total, 2112
0, 295, total, 2076
0, 296, total, 2038
0, 297, total, 2021
0, 298, total, 1995
0, 299, total, 1982
0, 300, total, 2046
0, 301, total, 2134
0, 302, total, 2119
0, 303, total, 2077
0, 304, total, 2045
0, 305, total, 2028
0, 306, total, 2010
0, 307, total, 2084
0, 308, total, 2170
0, 309, total, 2149
0, 310, total, 2106
0, 311, total, 2078
0, 312, total, 2076
0, 313, total, 2009
0, 314, total, 2075
0, 315, total, 2152
0, 316, total, 2146
0, 317, total, 2122
0, 318, total, 2102
0, 319, total, 2063
0, 320, total, 2018
0, 321, total, 2082
0, 322, total, 2162
0, 323, total, 2134
0, 324, total, 2093
0, 325, total, 2063
0, 326, total, 2014
0, 327, total, 1969
0, 328, total, 2037
0, 329, total, 2120
0, 330, total, 2085
0, 331, total, 2049
0, 332, total, 2023
0, 333, total, 2004
0, 334, total, 1973
0, 335, total, 2038
0, 336, total, 2110
0, 337, total, 2091
0, 338, total, 2080
0, 339, total, 2059
0, 340, total, 2036
0, 341, total, 2008
0, 342, total, 2069
0, 343, total, 2137
0, 344, total, 2107
0, 345, total, 2100
0, 346, total, 2088
0, 347, total, 2060
0, 348, total, 2036
0, 349, total, 2102
0, 350, total, 2185
0, 351, total, 2151
0, 352, total, 2111
0, 353, total, 2053
0, 354, total, 2013
0, 355, total, 1959
0, 356, total, 2012
0, 357, total, 2071
0, 358, total, 2022
0, 359, total, 2004
0, 360, total, 1965
0, 361, total, 1942
0, 362, total, 1921
0, 363, total, 1990
0, 364, total, 2059
0, 365, total, 2021
0, 366, total, 1993
0, 367, total, 1961
0, 368, total, 1920
0, 369, total, 1876
0, 370, total, 1927
0, 371, total, 1983
0, 372, total, 1955
0, 373, total, 1923
0, 374, total, 1875
0, 375, total, 1867
0, 376, total, 1813
0, 377, total, 1858
0, 378, total, 1915
0, 379, total, 1865
0, 380, total, 1835
0, 381, total, 1804
0, 382, total, 1792
0, 383, total, 1756
0, 384, total, 1817
0, 385, total, 1867
0, 386, total, 1839
0, 387, total, 1807
0, 388, total, 1760
0, 389, total, 1718
0, 390, total, 1681
0, 391, total, 1737
0, 392, total, 1778
0, 393, total, 1756
0, 394, total, 1723
0, 395, total, 1692
0, 396, total, 1652
0, 397, total, 1606
0, 398, total, 1652
0, 399, total, 1717
0, 400, total, 1651
0, 401, total, 1609
0, 402, total, 1556
0, 403, total, 1501
0, 404, total, 1450
0, 405, total, 1494
0, 406, total, 1541
0, 407, total, 1512
0, 408, total, 1476
0, 409, total, 1426
0, 410, total, 1397
0, 411, total, 1356
0, 412, total, 1402
0, 413, total, 1465
0, 414, total, 1424
0, 415, total, 1379
0, 416, total, 1336
0, 417, total, 1288
0, 418, total, 1233
0, 419, total, 1275
0, 420, total, 1330
0, 421, total, 1276
0, 422, total, 1219
0, 423, total, 1165
0, 424, total, 1121
0, 425, total, 1044
0, 426, total, 1096
0, 427, total, 1153
0, 428, total, 1088
0, 429, total, 1039
0, 430, total, 979
0, 431, total, 913
0, 432, total, 869
0, 433, total, 902
0, 434, total, 949
0, 435, total, 892
0, 436, total, 852
0, 437, total, 795
0, 438, total, 745
0, 439, total, 673
0, 440, total, 715
0, 441, total, 764
0, 442, total, 708
0, 443, total, 649
0, 444, total, 600
0, 445, total, 541
0, 446, total, 485
0, 447, total, 532
0, 448, total, 586
0, 449, total, 529
0, 450, total, 485
0, 451, total, 432
0, 452, total, 390
0, 453, total, 336
0, 454, total, 376
0, 455, total, 426
0, 456, total, 388
0, 457, total, 351
0, 458, total, 294
0, 459, total, 245
0, 460, total, 189
0, 461, total, 242
0, 462, total, 286
0, 463, total, 243
0, 464, total, 189
0, 465, total, 131
0, 466, total, 98
0, 467, total, 37
0, 468, total, 82
0, 469, total, 147
0, 470, total, 107
0, 471, total, 63
0, 472, total, 9
0, 473, total, 0
0, 474, total, 0
0, 475, total, 56
0, 476, total, 120
0, 477, total, 66
0, 478, total, 19
0, 479, total, 0
0, 480, total, 0
0, 481, total, 0
0, 482, total, 56
0, 483, total, 112
0, 484, total, 70
0, 485, total, 54
0, 486, total, 29
0, 487, total, 0
0, 488, total, 0
0, 489, total, 63
0, 490, total, 130
0, 491, total, 85
0, 492, total, 53
0, 493, total, 29
0, 494, total, 2
0, 495, total, 0
0, 496, total, 57
0, 497, total, 118
0, 498, total, 76
0, 499, total, 46
0, 500, total, 0
0, 501, total, 1
0, 502, total, 0
0, 503, total, 63
0, 504, total, 134
0, 505, total, 99
0, 506, total, 84
0, 507, total, 43
0, 508, total, 21
0, 509, total, 0
0, 510, total, 53
0, 511, total, 119
0, 512, total, 87
0, 513, total, 43
0, 514, total, 29
0, 515, total, 18
0, 516, total, 0
0, 517, total, 66
0, 518, total, 122
0, 519, total, 79
0, 520, total, 51
0, 521, total, 4
0, 522, total, 6
0, 523, total, 0
0, 524, total, 67
0, 525, total, 126
0, 526, total, 86
0, 527, total, 63
0, 528, total, 24
0, 529, total, 0
0, 530, total, 0
0, 531, total, 62
0, 532, total, 131
0, 533, total, 117
0, 534, total, 105
0, 535, total, 64
0, 536, total, 28
0, 537, total, 0
0, 538, total, 75
0, 539, total, 144
0, 540, total, 112
0, 541, total, 90
0, 542, total, 67
0, 543, total, 45
0, 544, total, 0
0, 545, total, 72
0, 546, total, 146
0, 547, total, 100
0, 548, total, 98
0, 549, total, 80
0, 550, total, 49
0, 551, total, 16
0, 552, total, 72
0, 553, total, 158
0, 554, total, 146
0, 555, total, 140
0, 556, total, 138
0, 557, total, 131
0, 558, total, 104
0, 559, total, 165
0, 560, total, 250
0, 561, total, 235
0, 562, total, 207
0, 563, total, 183
0, 564, total, 174
0, 565, total, 141
0, 566, total, 227
0, 567, total, 307
0, 568, total, 296
0, 569, total, 267
0, 570, total, 227
0, 571, total, 193
0, 572, total, 180
0, 573, total, 247
0, 574, total, 337
0, 575, total, 298
0, 576, total, 290
0, 577, total, 276
0, 578, total, 287
0, 579, total, 261
0, 580, total, 339
0, 581, total, 427
0, 582, total, 399
0, 583, total, 376
0, 584, total, 358
0, 585, total, 358
0, 586, total, 348
0, 587, total, 426
0, 588, total, 497
0, 589, total, 458
0, 590, total, 446
0, 591, total, 414
0, 592, total, 399
0, 593, total, 375
0, 594, total, 455
0, 595, total, 529
0, 596, total, 502
0, 597, total, 480
0, 598, total, 455
0, 599, total, 438
0, 600, total, 390
0, 601, total, 477
0, 602, total, 559
0, 603, total, 544
0, 604, total, 535
0, 605, total, 524
0, 606, total, 512
0, 607, total, 498
0, 608, total, 594
0, 609, total, 706
0, 610, total, 717
0, 611, total, 696
0, 612, total, 681
0, 613, total, 661
0, 614, total, 667
0, 615, total, 751
0, 616, total, 857
0, 617, total, 847
0, 618, total, 827
0, 619, total, 825
0, 620, total, 844
0, 621, total, 827
0, 622, total, 903
0, 623, total, 1006
0, 624, total, 971
0, 625, total, 948
0, 626, total, 945
0, 627, total, 927
0, 628, total, 923
0, 629, total, 1002
0, 630, total, 1096
0, 631, total, 1103
0, 632, total, 1116
0, 633, total, 1113
0, 634, total, 1123
0, 635, total, 1091
0, 636, total, 1199
0, 637, total, 1292
0, 638, total, 1264
0, 639, total, 1233
0, 640, total, 1238
0, 641, total, 1208
0, 642, total, 1204
0, 643, total, 1288
0, 644, total, 1376
0, 645, total, 1399
0, 646, total, 1422
0, 647, total, 1411
0, 648, total, 1404
0, 649, total, 1387
0, 650, total, 1473
0, 651, total, 1567
0, 652, total, 1575
0, 653, total, 1556
0, 654, total, 1550
0, 655, total, 1539
0, 656, total, 1522
0, 657, total, 1592
0, 658, total, 1691
0, 659, total, 1671
0, 660, total, 1686
0, 661, total, 1669
0, 662, total, 1646
0, 663, total, 1608
0, 664, total, 1688
0, 665, total, 1789
0, 666, total, 1780
0, 667, total, 1765
0, 668, total, 1753
0, 669, total, 1739
0, 670, total, 1711
0, 671, total, 1804
0, 672, total, 1885
0, 673, total, 1859
0, 674, total, 1838
0, 675, total, 1787
0, 676, total, 1770
0, 677, total, 1759
0, 678, total, 1838
0, 679, total, 1925
0, 680, total, 1911
0, 681, total, 1912
0, 682, total, 1910
0, 683, total, 1894
0, 684, total, 1881
0, 685, total, 1947
0, 686, total, 2029
0, 687, total, 2028
0, 688, total, 2023
0, 689, total, 2016
0, 690, total, 1992
0, 691, total, 1944
0, 692, total, 2036
0, 693, total, 2125
0, 694, total, 2124
0, 695, total, 2098
0, 696, total, 2078
0, 697, total, 2073
0, 698, total, 2057
0, 699, total, 2121
0, 700, total, 2220
0, 701, total, 2194
0, 702, total, 2163
0, 703, total, 2124
0, 704, total, 2121
0, 705, total, 2079
0, 706, total, 2148
0, 707, total, 2216
0, 708, total, 2165
0, 709, total, 2148
0, 710, total, 2135
0, 711, total, 2098
0, 712, total, 2104
0, 713, total, 2167
0, 714, total, 2253
0, 715, total, 2244
0, 716, total, 2220
0, 717, total, 2175
0, 718, total, 2149
0, 719, total, 2121
0, 720, total, 2174
0, 721, total, 2267
0, 722, total, 2257
0, 723, total, 2261
0, 724, total, 2264
0, 725, total, 2251
0, 726, total, 2227
0, 727, total, 2307
0, 728, total, 2468
0, 729, total, 2484
0, 730, total, 2511
0, 731, total, 2503
0, 732, total, 2484
0, 733, total, 2453
0, 734, total, 2500
0, 735, total, 2649
0, 736, total, 2634
0, 737, total, 2639
0, 738, total, 2655
0, 739, total, 2654
0, 740, total, 2617
0, 741, total, 2681
0, 742, total, 2814
0, 743, total, 2873
0, 744, total, 2867
0, 745, total, 2878
0, 746, total, 2869
0, 747, total, 2816
0, 748, total, 2867
0, 749, total, 3005
0, 750, total, 3006
0, 751, total, 2987
0, 752, total, 2972
0, 753, total, 2983
0, 754, total, 2937
0, 755, total, 2994
0, 756, total, 3148
0, 757, total, 3161
0, 758, total, 3166
0, 759, total, 3168
0, 760, total, 3149
0, 761, total, 3085
0, 762, total, 3139
0, 763, total, 3287
0, 764, total, 3273
0, 765, total, 3271
0, 766, total, 3247
0, 767, total, 3272
0, 768, total, 3245
0, 769, total, 3298
0, 770, total, 3441
0, 771, total, 3427
0, 772, total, 3426
0, 773, total, 3403
0, 774, total, 3384
0, 775, total, 3314
0, 776, total, 3361
0, 777, total, 3472
0, 778, total, 3525
0, 779, total, 3498
0, 780, total, 3498
0, 781, total, 3480
0, 782, total, 3418
0, 783, total, 3468
0, 784, total, 3578
0, 785, total, 3617
0, 786, total, 3633
0, 787, total, 3623
0, 788, total, 3620
0, 789, total, 3563
0, 790, total, 3607
0, 791, total, 3736
0, 792, total, 3728
0, 793, total, 3718
0, 794, total, 3703
0, 795, total, 3682
0, 796, total, 3619
0, 797, total, 3664
0, 798, total, 3801
0, 799, total, 3831
0, 800, total, 3821
0, 801, total, 3791
0, 802, total, 3786
0, 803, total, 3733
0, 804, total, 3770
0, 805, total, 3895
0, 806, total, 3906
0, 807, total, 3907
0, 808, total, 3917
0, 809, total, 3910
0, 810, total, 3840
0, 811, total, 3890
0, 812, total, 4015
0, 813, total, 4042
0, 814, total, 4085
0, 815, total, 4086
0, 816, total, 4069
0, 817, total, 4008
0, 818, total, 4036
0, 819, total, 4149
0, 820, total, 4185
0, 821, total, 4175
0, 822, total, 4169
0, 823, total, 4169
0, 824, total, 4120
0, 825, total, 4157
0, 826, total, 4281
0, 827, total, 4310
0, 828, total, 4318
0, 829, total, 4329
0, 830, total, 4318
0, 831, total, 4256
0, 832, total, 4288
0, 833, total, 4403
0, 834, total, 4433
0, 835, total, 4455
0, 836, total, 4466
0, 837, total, 4478
0, 838, total, 4437
0, 839, total, 4477
0, 840, total, 4596
0, 841, total, 4617
0, 842, total, 4624
0, 843, total, 4619
0, 844, total, 4637
0, 845, total, 4572
0, 846, total, 4606
0, 847, total, 4739
0, 848, total, 4784
0, 849, total, 4801
0, 850, total, 4786
0, 851, total, 4770
0, 852, total, 4691
0, 853, total, 4722
0, 854, total, 4835
0, 855, total, 4855
0, 856, total, 4883
0, 857, total, 4901
0, 858, total, 4918
0, 859, total, 4851
0, 860, total, 4900
0, 861, total, 5011
0, 862, total, 5025
0, 863, total, 5034
0, 864, total, 5030
0, 865, total, 5019
0, 866, total, 4961
0, 867, total, 4987
0, 868, total, 5104
0, 869, total, 5144
0, 870, total, 5177
