Replication, Day, Queued To, Queue Amount
0, 0, total, 0
0, 1, total, 0
0, 2, total, 0
0, 3, total, 0
0, 4, total, 0
0, 5, total, 0
0, 6, total, 48
0, 7, total, 82
0, 8, total, 32
0, 9, total, 0
0, 10, total, 0
0, 11, total, 0
0, 12, total, 0
0, 13, total, 39
0, 14, total, 76
0, 15, total, 35
0, 16, total, 0
0, 17, total, 0
0, 18, total, 0
0, 19, total, 0
0, 20, total, 46
0, 21, total, 93
0, 22, total, 37
0, 23, total, 0
0, 24, total, 0
0, 25, total, 0
0, 26, total, 0
0, 27, total, 33
0, 28, total, 63
0, 29, total, 1
0, 30, total, 0
0, 31, total, 0
0, 32, total, 0
0, 33, total, 0
0, 34, total, 46
0, 35, total, 83
0, 36, total, 37
0, 37, total, 0
0, 38, total, 0
0, 39, total, 0
0, 40, total, 0
0, 41, total, 46
0, 42, total, 83
0, 43, total, 37
0, 44, total, 0
0, 45, total, 0
0, 46, total, 0
0, 47, total, 0
0, 48, total, 40
0, 49, total, 77
0, 50, total, 35
0, 51, total, 0
0, 52, total, 0
0, 53, total, 0
0, 54, total, 0
0, 55, total, 39
0, 56, total, 81
0, 57, total, 23
0, 58, total, 0
0, 59, total, 0
0, 60, total, 0
0, 61, total, 0
0, 62, total, 42
0, 63, total, 90
0, 64, total, 35
0, 65, total, 0
0, 66, total, 0
0, 67, total, 0
0, 68, total, 0
0, 69, total, 33
0, 70, total, 77
0, 71, total, 24
0, 72, total, 0
0, 73, total, 0
0, 74, total, 0
0, 75, total, 0
0, 76, total, 35
0, 77, total, 71
0, 78, total, 19
0, 79, total, 0
0, 80, total, 0
0, 81, total, 0
0, 82, total, 0
0, 83, total, 36
0, 84, total, 93
0, 85, total, 36
0, 86, total, 0
0, 87, total, 0
0, 88, total, 0
0, 89, total, 0
0, 90, total, 35
0, 91, total, 79
0, 92, total, 18
0, 93, total, 0
0, 94, total, 0
0, 95, total, 0
0, 96, total, 0
0, 97, total, 44
0, 98, total, 91
0, 99, total, 32
0, 100, total, 0
0, 101, total, 0
0, 102, total, 0
0, 103, total, 0
0, 104, total, 46
0, 105, total, 78
0, 106, total, 17
0, 107, total, 0
0, 108, total, 0
0, 109, total, 0
0, 110, total, 0
0, 111, total, 34
0, 112, total, 71
0, 113, total, 10
0, 114, total, 0
0, 115, total, 0
0, 116, total, 0
0, 117, total, 0
0, 118, total, 54
0, 119, total, 94
0, 120, total, 36
0, 121, total, 0
0, 122, total, 0
0, 123, total, 0
0, 124, total, 0
0, 125, total, 39
0, 126, total, 79
0, 127, total, 12
0, 128, total, 0
0, 129, total, 0
0, 130, total, 0
0, 131, total, 0
0, 132, total, 41
0, 133, total, 85
0, 134, total, 0
0, 135, total, 0
0, 136, total, 0
0, 137, total, 0
0, 138, total, 0
0, 139, total, 39
0, 140, total, 77
0, 141, total, 12
0, 142, total, 0
0, 143, total, 0
0, 144, total, 0
0, 145, total, 0
0, 146, total, 33
0, 147, total, 63
0, 148, total, 3
0, 149, total, 0
0, 150, total, 0
0, 151, total, 0
0, 152, total, 0
0, 153, total, 37
0, 154, total, 79
0, 155, total, 8
0, 156, total, 0
0, 157, total, 0
0, 158, total, 0
0, 159, total, 0
0, 160, total, 42
0, 161, total, 80
0, 162, total, 6
0, 163, total, 0
0, 164, total, 0
0, 165, total, 0
0, 166, total, 0
0, 167, total, 52
0, 168, total, 92
0, 169, total, 15
0, 170, total, 0
0, 171, total, 0
0, 172, total, 0
0, 173, total, 0
0, 174, total, 38
0, 175, total, 85
0, 176, total, 16
0, 177, total, 0
0, 178, total, 0
0, 179, total, 0
0, 180, total, 0
0, 181, total, 30
0, 182, total, 72
0, 183, total, 11
0, 184, total, 0
0, 185, total, 0
0, 186, total, 0
0, 187, total, 0
0, 188, total, 41
0, 189, total, 94
0, 190, total, 43
0, 191, total, 3
0, 192, total, 0
0, 193, total, 0
0, 194, total, 0
0, 195, total, 28
0, 196, total, 80
0, 197, total, 19
0, 198, total, 0
0, 199, total, 0
0, 200, total, 0
0, 201, total, 0
0, 202, total, 48
0, 203, total, 101
0, 204, total, 67
0, 205, total, 1
0, 206, total, 0
0, 207, total, 0
0, 208, total, 0
0, 209, total, 44
0, 210, total, 92
0, 211, total, 20
0, 212, total, 0
0, 213, total, 0
0, 214, total, 0
0, 215, total, 0
0, 216, total, 51
0, 217, total, 109
0, 218, total, 72
0, 219, total, 43
0, 220, total, 0
0, 221, total, 0
0, 222, total, 0
0, 223, total, 53
0, 224, total, 100
0, 225, total, 37
0, 226, total, 0
0, 227, total, 0
0, 228, total, 0
0, 229, total, 0
0, 230, total, 61
0, 231, total, 99
0, 232, total, 30
0, 233, total, 0
0, 234, total, 0
0, 235, total, 0
0, 236, total, 0
0, 237, total, 46
0, 238, total, 82
0, 239, total, 23
0, 240, total, 0
0, 241, total, 0
0, 242, total, 0
0, 243, total, 0
0, 244, total, 47
0, 245, total, 96
0, 246, total, 64
0, 247, total, 19
0, 248, total, 0
0, 249, total, 0
0, 250, total, 0
0, 251, total, 48
0, 252, total, 98
0, 253, total, 46
0, 254, total, 3
0, 255, total, 0
0, 256, total, 0
0, 257, total, 0
0, 258, total, 56
0, 259, total, 95
0, 260, total, 40
0, 261, total, 0
0, 262, total, 0
0, 263, total, 0
0, 264, total, 0
0, 265, total, 62
0, 266, total, 104
0, 267, total, 52
0, 268, total, 0
0, 269, total, 0
0, 270, total, 0
0, 271, total, 0
0, 272, total, 52
0, 273, total, 91
0, 274, total, 37
0, 275, total, 0
0, 276, total, 0
0, 277, total, 0
0, 278, total, 0
0, 279, total, 65
0, 280, total, 113
0, 281, total, 55
0, 282, total, 20
0, 283, total, 0
0, 284, total, 0
0, 285, total, 0
0, 286, total, 59
0, 287, total, 99
0, 288, total, 41
0, 289, total, 0
0, 290, total, 0
0, 291, total, 0
0, 292, total, 0
0, 293, total, 46
0, 294, total, 82
0, 295, total, 20
0, 296, total, 0
0, 297, total, 0
0, 298, total, 0
0, 299, total, 0
0, 300, total, 41
0, 301, total, 71
0, 302, total, 12
0, 303, total, 0
0, 304, total, 0
0, 305, total, 0
0, 306, total, 0
0, 307, total, 42
0, 308, total, 79
0, 309, total, 15
0, 310, total, 0
0, 311, total, 0
0, 312, total, 0
0, 313, total, 0
0, 314, total, 52
0, 315, total, 86
0, 316, total, 40
0, 317, total, 0
0, 318, total, 0
0, 319, total, 0
0, 320, total, 0
0, 321, total, 49
0, 322, total, 76
0, 323, total, 0
0, 324, total, 0
0, 325, total, 0
0, 326, total, 0
0, 327, total, 0
0, 328, total, 45
0, 329, total, 100
0, 330, total, 67
0, 331, total, 0
0, 332, total, 0
0, 333, total, 0
0, 334, total, 0
0, 335, total, 49
0, 336, total, 90
0, 337, total, 47
0, 338, total, 4
0, 339, total, 0
0, 340, total, 0
0, 341, total, 0
0, 342, total, 33
0, 343, total, 74
0, 344, total, 35
0, 345, total, 0
0, 346, total, 0
0, 347, total, 0
0, 348, total, 0
0, 349, total, 47
0, 350, total, 99
0, 351, total, 35
0, 352, total, 0
0, 353, total, 0
0, 354, total, 0
0, 355, total, 0
0, 356, total, 44
0, 357, total, 90
0, 358, total, 61
0, 359, total, 14
0, 360, total, 0
0, 361, total, 0
0, 362, total, 0
0, 363, total, 85
0, 364, total, 155
0, 365, total, 135
0, 366, total, 86
0, 367, total, 38
0, 368, total, 46
0, 369, total, 68
0, 370, total, 150
0, 371, total, 228
0, 372, total, 229
0, 373, total, 189
0, 374, total, 124
0, 375, total, 129
0, 376, total, 128
0, 377, total, 239
0, 378, total, 313
0, 379, total, 285
0, 380, total, 219
0, 381, total, 169
0, 382, total, 192
0, 383, total, 206
0, 384, total, 313
0, 385, total, 404
0, 386, total, 405
0, 387, total, 338
0, 388, total, 302
0, 389, total, 343
0, 390, total, 327
0, 391, total, 420
0, 392, total, 497
0, 393, total, 473
0, 394, total, 408
0, 395, total, 338
0, 396, total, 356
0, 397, total, 367
0, 398, total, 442
0, 399, total, 529
0, 400, total, 507
0, 401, total, 446
0, 402, total, 399
0, 403, total, 400
0, 404, total, 414
0, 405, total, 487
0, 406, total, 578
0, 407, total, 542
0, 408, total, 499
0, 409, total, 432
0, 410, total, 438
0, 411, total, 439
0, 412, total, 511
0, 413, total, 585
0, 414, total, 567
0, 415, total, 508
0, 416, total, 446
0, 417, total, 466
0, 418, total, 448
0, 419, total, 527
0, 420, total, 609
0, 421, total, 601
0, 422, total, 547
0, 423, total, 473
0, 424, total, 492
0, 425, total, 495
0, 426, total, 574
0, 427, total, 650
0, 428, total, 611
0, 429, total, 555
0, 430, total, 499
0, 431, total, 509
0, 432, total, 493
0, 433, total, 576
0, 434, total, 666
0, 435, total, 610
0, 436, total, 536
0, 437, total, 481
0, 438, total, 505
0, 439, total, 502
0, 440, total, 581
0, 441, total, 677
0, 442, total, 656
0, 443, total, 592
0, 444, total, 542
0, 445, total, 543
0, 446, total, 562
0, 447, total, 641
0, 448, total, 730
0, 449, total, 706
0, 450, total, 659
0, 451, total, 598
0, 452, total, 630
0, 453, total, 609
0, 454, total, 668
0, 455, total, 746
0, 456, total, 718
0, 457, total, 681
0, 458, total, 625
0, 459, total, 639
0, 460, total, 627
0, 461, total, 712
0, 462, total, 803
0, 463, total, 794
0, 464, total, 720
0, 465, total, 665
0, 466, total, 670
0, 467, total, 668
0, 468, total, 743
0, 469, total, 810
0, 470, total, 778
0, 471, total, 729
0, 472, total, 675
0, 473, total, 688
0, 474, total, 663
0, 475, total, 735
0, 476, total, 802
0, 477, total, 778
0, 478, total, 704
0, 479, total, 662
0, 480, total, 660
0, 481, total, 651
0, 482, total, 735
0, 483, total, 810
0, 484, total, 795
0, 485, total, 724
0, 486, total, 690
0, 487, total, 712
0, 488, total, 707
0, 489, total, 785
0, 490, total, 861
0, 491, total, 835
0, 492, total, 777
0, 493, total, 712
0, 494, total, 739
0, 495, total, 720
0, 496, total, 814
0, 497, total, 903
0, 498, total, 870
0, 499, total, 831
0, 500, total, 765
0, 501, total, 793
0, 502, total, 799
0, 503, total, 869
0, 504, total, 954
0, 505, total, 932
0, 506, total, 882
0, 507, total, 830
0, 508, total, 857
0, 509, total, 836
0, 510, total, 923
0, 511, total, 1009
0, 512, total, 985
0, 513, total, 923
0, 514, total, 859
0, 515, total, 890
0, 516, total, 879
0, 517, total, 954
0, 518, total, 1025
0, 519, total, 994
0, 520, total, 936
0, 521, total, 902
0, 522, total, 934
0, 523, total, 911
0, 524, total, 992
0, 525, total, 1074
0, 526, total, 1064
0, 527, total, 998
0, 528, total, 924
0, 529, total, 965
0, 530, total, 947
0, 531, total, 1032
0, 532, total, 1101
0, 533, total, 1085
0, 534, total, 1050
0, 535, total, 984
0, 536, total, 990
0, 537, total, 979
0, 538, total, 1048
0, 539, total, 1137
0, 540, total, 1111
0, 541, total, 1054
0, 542, total, 1001
0, 543, total, 1049
0, 544, total, 1034
0, 545, total, 1094
0, 546, total, 1165
0, 547, total, 1159
0, 548, total, 1092
0, 549, total, 1041
0, 550, total, 1049
0, 551, total, 1029
0, 552, total, 1116
0, 553, total, 1182
0, 554, total, 1163
0, 555, total, 1123
0, 556, total, 1091
0, 557, total, 1115
0, 558, total, 1087
0, 559, total, 1179
0, 560, total, 1256
0, 561, total, 1226
0, 562, total, 1179
0, 563, total, 1139
0, 564, total, 1134
0, 565, total, 1138
0, 566, total, 1237
0, 567, total, 1313
0, 568, total, 1289
0, 569, total, 1245
0, 570, total, 1208
0, 571, total, 1233
0, 572, total, 1239
0, 573, total, 1315
0, 574, total, 1397
0, 575, total, 1377
0, 576, total, 1334
0, 577, total, 1273
0, 578, total, 1287
0, 579, total, 1294
0, 580, total, 1404
0, 581, total, 1477
0, 582, total, 1469
0, 583, total, 1411
0, 584, total, 1353
0, 585, total, 1363
0, 586, total, 1369
0, 587, total, 1458
0, 588, total, 1528
0, 589, total, 1513
0, 590, total, 1457
0, 591, total, 1415
0, 592, total, 1454
0, 593, total, 1451
0, 594, total, 1525
0, 595, total, 1626
0, 596, total, 1612
0, 597, total, 1562
0, 598, total, 1494
0, 599, total, 1506
0, 600, total, 1516
0, 601, total, 1589
0, 602, total, 1666
0, 603, total, 1645
0, 604, total, 1603
0, 605, total, 1553
0, 606, total, 1568
0, 607, total, 1611
0, 608, total, 1706
0, 609, total, 1792
0, 610, total, 1785
0, 611, total, 1716
0, 612, total, 1667
0, 613, total, 1691
0, 614, total, 1710
0, 615, total, 1777
0, 616, total, 1857
0, 617, total, 1841
0, 618, total, 1788
0, 619, total, 1759
0, 620, total, 1800
0, 621, total, 1809
0, 622, total, 1900
0, 623, total, 1986
0, 624, total, 1958
0, 625, total, 1905
0, 626, total, 1852
0, 627, total, 1862
0, 628, total, 1878
0, 629, total, 1949
0, 630, total, 2014
0, 631, total, 1988
0, 632, total, 1973
0, 633, total, 1921
0, 634, total, 1929
0, 635, total, 1935
0, 636, total, 2029
0, 637, total, 2113
0, 638, total, 2119
0, 639, total, 2071
0, 640, total, 2022
0, 641, total, 2041
0, 642, total, 2051
0, 643, total, 2138
0, 644, total, 2228
0, 645, total, 2197
0, 646, total, 2163
0, 647, total, 2105
0, 648, total, 2110
0, 649, total, 2125
0, 650, total, 2212
0, 651, total, 2273
0, 652, total, 2241
0, 653, total, 2196
0, 654, total, 2149
0, 655, total, 2207
0, 656, total, 2219
0, 657, total, 2301
0, 658, total, 2369
0, 659, total, 2336
0, 660, total, 2302
0, 661, total, 2249
0, 662, total, 2246
0, 663, total, 2241
0, 664, total, 2327
0, 665, total, 2413
0, 666, total, 2366
0, 667, total, 2315
0, 668, total, 2266
0, 669, total, 2296
0, 670, total, 2290
0, 671, total, 2374
0, 672, total, 2442
0, 673, total, 2419
0, 674, total, 2376
0, 675, total, 2311
0, 676, total, 2319
0, 677, total, 2341
0, 678, total, 2421
0, 679, total, 2509
0, 680, total, 2494
0, 681, total, 2433
0, 682, total, 2399
0, 683, total, 2419
0, 684, total, 2388
0, 685, total, 2466
0, 686, total, 2545
0, 687, total, 2521
0, 688, total, 2466
0, 689, total, 2420
0, 690, total, 2417
0, 691, total, 2445
0, 692, total, 2520
0, 693, total, 2587
0, 694, total, 2559
0, 695, total, 2498
0, 696, total, 2474
0, 697, total, 2468
0, 698, total, 2455
0, 699, total, 2547
0, 700, total, 2625
0, 701, total, 2598
0, 702, total, 2541
0, 703, total, 2508
0, 704, total, 2529
0, 705, total, 2541
0, 706, total, 2618
0, 707, total, 2709
0, 708, total, 2711
0, 709, total, 2653
0, 710, total, 2608
0, 711, total, 2620
0, 712, total, 2618
0, 713, total, 2704
0, 714, total, 2778
0, 715, total, 2765
0, 716, total, 2726
0, 717, total, 2678
0, 718, total, 2672
0, 719, total, 2671
0, 720, total, 2770
0, 721, total, 2840
0, 722, total, 2800
0, 723, total, 2752
0, 724, total, 2686
0, 725, total, 2654
0, 726, total, 2620
0, 727, total, 2709
0, 728, total, 2819
0, 729, total, 2811
0, 730, total, 2768
0, 731, total, 2714
0, 732, total, 2640
0, 733, total, 2623
0, 734, total, 2734
0, 735, total, 2817
0, 736, total, 2811
0, 737, total, 2756
0, 738, total, 2713
0, 739, total, 2690
0, 740, total, 2685
0, 741, total, 2773
0, 742, total, 2855
0, 743, total, 2871
0, 744, total, 2800
0, 745, total, 2774
0, 746, total, 2746
0, 747, total, 2748
0, 748, total, 2831
0, 749, total, 2930
0, 750, total, 2925
0, 751, total, 2868
0, 752, total, 2820
0, 753, total, 2844
0, 754, total, 2798
0, 755, total, 2884
0, 756, total, 2967
0, 757, total, 2966
0, 758, total, 2910
0, 759, total, 2853
0, 760, total, 2825
0, 761, total, 2842
0, 762, total, 2900
0, 763, total, 2982
0, 764, total, 2966
0, 765, total, 2895
0, 766, total, 2877
0, 767, total, 2874
0, 768, total, 2880
0, 769, total, 2962
0, 770, total, 3057
0, 771, total, 3029
0, 772, total, 2967
0, 773, total, 2917
0, 774, total, 2911
0, 775, total, 2895
0, 776, total, 2996
0, 777, total, 3070
0, 778, total, 3081
0, 779, total, 3054
0, 780, total, 3028
0, 781, total, 3019
0, 782, total, 3009
0, 783, total, 3130
0, 784, total, 3212
0, 785, total, 3187
0, 786, total, 3141
0, 787, total, 3084
0, 788, total, 3092
0, 789, total, 3087
0, 790, total, 3216
0, 791, total, 3291
0, 792, total, 3262
0, 793, total, 3214
0, 794, total, 3174
0, 795, total, 3151
0, 796, total, 3159
0, 797, total, 3286
0, 798, total, 3348
0, 799, total, 3332
0, 800, total, 3293
0, 801, total, 3245
0, 802, total, 3227
0, 803, total, 3223
0, 804, total, 3335
0, 805, total, 3395
0, 806, total, 3358
0, 807, total, 3303
0, 808, total, 3257
0, 809, total, 3233
0, 810, total, 3215
0, 811, total, 3306
0, 812, total, 3411
0, 813, total, 3372
0, 814, total, 3322
0, 815, total, 3277
0, 816, total, 3266
0, 817, total, 3243
0, 818, total, 3345
0, 819, total, 3458
0, 820, total, 3466
0, 821, total, 3392
0, 822, total, 3353
0, 823, total, 3328
0, 824, total, 3321
0, 825, total, 3397
0, 826, total, 3516
0, 827, total, 3505
0, 828, total, 3449
0, 829, total, 3415
0, 830, total, 3399
0, 831, total, 3369
0, 832, total, 3469
0, 833, total, 3556
0, 834, total, 3586
0, 835, total, 3528
0, 836, total, 3494
0, 837, total, 3451
0, 838, total, 3448
0, 839, total, 3523
0, 840, total, 3610
0, 841, total, 3651
0, 842, total, 3591
0, 843, total, 3537
0, 844, total, 3498
0, 845, total, 3494
0, 846, total, 3586
0, 847, total, 3678
0, 848, total, 3699
0, 849, total, 3645
0, 850, total, 3595
0, 851, total, 3595
0, 852, total, 3554
0, 853, total, 3658
0, 854, total, 3758
0, 855, total, 3776
0, 856, total, 3740
0, 857, total, 3702
0, 858, total, 3686
0, 859, total, 3652
0, 860, total, 3728
0, 861, total, 3814
0, 862, total, 3812
0, 863, total, 3767
0, 864, total, 3722
0, 865, total, 3754
0, 866, total, 3706
0, 867, total, 3808
0, 868, total, 3909
0, 869, total, 3897
0, 870, total, 3852
0, 871, total, 3791
0, 872, total, 3794
0, 873, total, 3791
0, 874, total, 3884
0, 875, total, 3990
0, 876, total, 3995
0, 877, total, 3954
0, 878, total, 3910
0, 879, total, 3920
