Replication, Day, Queued To, Queue Amount
0, 868, total, 12461
0, 869, total, 12472
0, 870, total, 12451
0, 871, total, 12422
0, 872, total, 12428
0, 873, total, 12448
0, 874, total, 12562
0, 875, total, 12685
0, 876, total, 12652
0, 877, total, 12606
0, 878, total, 12576
0, 879, total, 12549
0, 880, total, 12570
0, 881, total, 12681
0, 882, total, 12812
0, 883, total, 12816
0, 884, total, 12752
0, 885, total, 12704
0, 886, total, 12696
0, 887, total, 12679
0, 888, total, 12783
0, 889, total, 12883
0, 890, total, 12928
0, 891, total, 12893
0, 892, total, 12857
0, 893, total, 12877
0, 894, total, 12824
0, 895, total, 12924
0, 896, total, 13029
0, 897, total, 13052
0, 898, total, 13015
0, 899, total, 12975
0, 900, total, 12981
0, 901, total, 12993
0, 902, total, 13115
0, 903, total, 13218
0, 904, total, 13230
0, 905, total, 13199
0, 906, total, 13160
0, 907, total, 13167
0, 908, total, 13170
0, 909, total, 13262
0, 910, total, 13384
0, 911, total, 13371
0, 912, total, 13336
0, 913, total, 13292
0, 914, total, 13284
0, 915, total, 13242
0, 916, total, 13342
0, 917, total, 13432
0, 918, total, 13418
0, 919, total, 13372
0, 920, total, 13336
0, 921, total, 13373
0, 922, total, 13377
0, 923, total, 13478
0, 924, total, 13573
0, 925, total, 13601
0, 926, total, 13569
0, 927, total, 13540
0, 928, total, 13557
0, 929, total, 13563
0, 930, total, 13687
0, 931, total, 13778
0, 932, total, 13796
0, 933, total, 13776
0, 934, total, 13737
0, 935, total, 13722
0, 936, total, 13695
0, 937, total, 13790
0, 938, total, 13868
0, 939, total, 13925
0, 940, total, 13885
0, 941, total, 13838
0, 942, total, 13816
0, 943, total, 13786
0, 944, total, 13870
0, 945, total, 13964
0, 946, total, 13964
0, 947, total, 13901
0, 948, total, 13877
0, 949, total, 13891
0, 950, total, 13896
0, 951, total, 13984
0, 952, total, 14076
0, 953, total, 14076
0, 954, total, 14064
0, 955, total, 14015
0, 956, total, 14007
0, 957, total, 14009
0, 958, total, 14151
0, 959, total, 14225
0, 960, total, 14214
0, 961, total, 14161
0, 962, total, 14129
0, 963, total, 14095
0, 964, total, 14089
0, 965, total, 14200
0, 966, total, 14293
0, 967, total, 14318
0, 968, total, 14266
0, 969, total, 14233
0, 970, total, 14238
0, 971, total, 14205
0, 972, total, 14270
0, 973, total, 14374
0, 974, total, 14365
0, 975, total, 14326
0, 976, total, 14293
0, 977, total, 14306
0, 978, total, 14317
0, 979, total, 14405
0, 980, total, 14505
0, 981, total, 14484
0, 982, total, 14454
0, 983, total, 14407
0, 984, total, 14384
0, 985, total, 14392
0, 986, total, 14492
0, 987, total, 14624
0, 988, total, 14622
0, 989, total, 14572
0, 990, total, 14532
0, 991, total, 14494
0, 992, total, 14481
0, 993, total, 14565
0, 994, total, 14664
0, 995, total, 14714
0, 996, total, 14666
0, 997, total, 14633
0, 998, total, 14653
0, 999, total, 14664
0, 1000, total, 14758
0, 1001, total, 14835
0, 1002, total, 14827
0, 1003, total, 14785
0, 1004, total, 14745
0, 1005, total, 14750
0, 1006, total, 14739
0, 1007, total, 14846
0, 1008, total, 14990
0, 1009, total, 14992
0, 1010, total, 14942
0, 1011, total, 14912
0, 1012, total, 14892
0, 1013, total, 14870
0, 1014, total, 14984
0, 1015, total, 15080
0, 1016, total, 15108
0, 1017, total, 15068
0, 1018, total, 14997
0, 1019, total, 14973
0, 1020, total, 14959
0, 1021, total, 15050
0, 1022, total, 15161
0, 1023, total, 15166
0, 1024, total, 15126
0, 1025, total, 15071
0, 1026, total, 15063
0, 1027, total, 15105
0, 1028, total, 15185
0, 1029, total, 15269
0, 1030, total, 15279
0, 1031, total, 15231
0, 1032, total, 15183
0, 1033, total, 15181
0, 1034, total, 15168
0, 1035, total, 15271
0, 1036, total, 15416
0, 1037, total, 15353
0, 1038, total, 15299
0, 1039, total, 15256
0, 1040, total, 15219
0, 1041, total, 15230
0, 1042, total, 15331
0, 1043, total, 15407
0, 1044, total, 15425
0, 1045, total, 15392
0, 1046, total, 15338
0, 1047, total, 15345
0, 1048, total, 15302
0, 1049, total, 15412
0, 1050, total, 15507
0, 1051, total, 15503
0, 1052, total, 15457
0, 1053, total, 15389
0, 1054, total, 15405
0, 1055, total, 15422
0, 1056, total, 15550
0, 1057, total, 15627
0, 1058, total, 15619
0, 1059, total, 15580
0, 1060, total, 15554
0, 1061, total, 15514
0, 1062, total, 15489
0, 1063, total, 15569
0, 1064, total, 15681
0, 1065, total, 15731
0, 1066, total, 15683
0, 1067, total, 15636
0, 1068, total, 15649
0, 1069, total, 15611
0, 1070, total, 15697
0, 1071, total, 15784
0, 1072, total, 15795
0, 1073, total, 15770
0, 1074, total, 15715
0, 1075, total, 15692
0, 1076, total, 15697
0, 1077, total, 15811
0, 1078, total, 15903
0, 1079, total, 15909
0, 1080, total, 15877
0, 1081, total, 15829
0, 1082, total, 15819
0, 1083, total, 15825
0, 1084, total, 15937
0, 1085, total, 16049
0, 1086, total, 16056
0, 1087, total, 16003
0, 1088, total, 15969
0, 1089, total, 15945
0, 1090, total, 15922
0, 1091, total, 16008
0, 1092, total, 16114
0, 1093, total, 16127
0, 1094, total, 16073
0, 1095, total, 16028
0, 1096, total, 16041
0, 1097, total, 16048
0, 1098, total, 16172
0, 1099, total, 16255
0, 1100, total, 16221
0, 1101, total, 16174
0, 1102, total, 16126
0, 1103, total, 16119
0, 1104, total, 16109
0, 1105, total, 16213
0, 1106, total, 16333
0, 1107, total, 16297
0, 1108, total, 16244
0, 1109, total, 16201
0, 1110, total, 16207
0, 1111, total, 16198
0, 1112, total, 16277
0, 1113, total, 16361
0, 1114, total, 16378
0, 1115, total, 16345
0, 1116, total, 16314
0, 1117, total, 16359
0, 1118, total, 16351
0, 1119, total, 16442
0, 1120, total, 16534
0, 1121, total, 16545
0, 1122, total, 16488
0, 1123, total, 16469
0, 1124, total, 16475
0, 1125, total, 16447
0, 1126, total, 16578
0, 1127, total, 16679
0, 1128, total, 16708
0, 1129, total, 16675
0, 1130, total, 16648
0, 1131, total, 16624
0, 1132, total, 16623
0, 1133, total, 16709
0, 1134, total, 16821
0, 1135, total, 16834
0, 1136, total, 16798
0, 1137, total, 16789
0, 1138, total, 16781
0, 1139, total, 16754
0, 1140, total, 16830
0, 1141, total, 16912
0, 1142, total, 16911
0, 1143, total, 16860
0, 1144, total, 16811
0, 1145, total, 16821
0, 1146, total, 16846
0, 1147, total, 16940
0, 1148, total, 17029
0, 1149, total, 17021
0, 1150, total, 16978
0, 1151, total, 16939
0, 1152, total, 16925
0, 1153, total, 16922
0, 1154, total, 17061
0, 1155, total, 17132
0, 1156, total, 17135
0, 1157, total, 17105
0, 1158, total, 17079
0, 1159, total, 17048
0, 1160, total, 17017
0, 1161, total, 17138
0, 1162, total, 17219
0, 1163, total, 17267
0, 1164, total, 17221
0, 1165, total, 17163
0, 1166, total, 17194
0, 1167, total, 17195
0, 1168, total, 17280
0, 1169, total, 17357
0, 1170, total, 17344
0, 1171, total, 17309
0, 1172, total, 17273
0, 1173, total, 17261
0, 1174, total, 17284
0, 1175, total, 17385
0, 1176, total, 17470
0, 1177, total, 17456
0, 1178, total, 17432
0, 1179, total, 17397
0, 1180, total, 17336
0, 1181, total, 17311
0, 1182, total, 17417
0, 1183, total, 17525
0, 1184, total, 17540
0, 1185, total, 17483
0, 1186, total, 17457
0, 1187, total, 17436
0, 1188, total, 17405
0, 1189, total, 17514
0, 1190, total, 17622
0, 1191, total, 17613
0, 1192, total, 17582
0, 1193, total, 17544
0, 1194, total, 17540
0, 1195, total, 17579
0, 1196, total, 17647
0, 1197, total, 17739
0, 1198, total, 17726
0, 1199, total, 17659
0, 1200, total, 17637
0, 1201, total, 17616
0, 1202, total, 17578
0, 1203, total, 17698
0, 1204, total, 17809
0, 1205, total, 17805
0, 1206, total, 17747
0, 1207, total, 17697
0, 1208, total, 17708
0, 1209, total, 17684
0, 1210, total, 17776
0, 1211, total, 17880
0, 1212, total, 17911
0, 1213, total, 17885
0, 1214, total, 17840
0, 1215, total, 17845
0, 1216, total, 17796
0, 1217, total, 17882
0, 1218, total, 17984
0, 1219, total, 18009
0, 1220, total, 17964
0, 1221, total, 17929
0, 1222, total, 17893
0, 1223, total, 17885
0, 1224, total, 18003
0, 1225, total, 18110
0, 1226, total, 18117
0, 1227, total, 18085
0, 1228, total, 18027
0, 1229, total, 18013
0, 1230, total, 18019
0, 1231, total, 18109
0, 1232, total, 18201
0, 1233, total, 18234
0, 1234, total, 18187
0, 1235, total, 18137
0, 1236, total, 18147
0, 1237, total, 18153
0, 1238, total, 18258
0, 1239, total, 18356
0, 1240, total, 18334
0, 1241, total, 18283
0, 1242, total, 18239
0, 1243, total, 18279
0, 1244, total, 18273
0, 1245, total, 18401
0, 1246, total, 18494
0, 1247, total, 18480
0, 1248, total, 18421
0, 1249, total, 18403
0, 1250, total, 18406
0, 1251, total, 18432
0, 1252, total, 18522
0, 1253, total, 18626
0, 1254, total, 18615
0, 1255, total, 18586
0, 1256, total, 18529
0, 1257, total, 18528
0, 1258, total, 18504
0, 1259, total, 18634
0, 1260, total, 18730
0, 1261, total, 18739
0, 1262, total, 18701
0, 1263, total, 18686
0, 1264, total, 18673
0, 1265, total, 18664
0, 1266, total, 18755
0, 1267, total, 18856
0, 1268, total, 18886
0, 1269, total, 18857
0, 1270, total, 18810
0, 1271, total, 18821
0, 1272, total, 18816
0, 1273, total, 18905
0, 1274, total, 18993
0, 1275, total, 19028
0, 1276, total, 18986
0, 1277, total, 18944
0, 1278, total, 18924
