Replication, Day, Queued To, Queue Amount
0, 901, total, 4920
0, 902, total, 4966
0, 903, total, 5087
0, 904, total, 5130
0, 905, total, 5125
0, 906, total, 5137
0, 907, total, 5116
0, 908, total, 5076
0, 909, total, 5135
0, 910, total, 5295
0, 911, total, 5329
0, 912, total, 5359
0, 913, total, 5358
0, 914, total, 5351
0, 915, total, 5298
0, 916, total, 5346
0, 917, total, 5482
0, 918, total, 5534
0, 919, total, 5599
0, 920, total, 5608
0, 921, total, 5656
0, 922, total, 5586
0, 923, total, 5621
0, 924, total, 5745
0, 925, total, 5783
0, 926, total, 5817
0, 927, total, 5835
0, 928, total, 5842
0, 929, total, 5812
0, 930, total, 5856
0, 931, total, 5990
0, 932, total, 6030
0, 933, total, 6024
0, 934, total, 5998
0, 935, total, 6007
0, 936, total, 5982
0, 937, total, 6043
0, 938, total, 6193
0, 939, total, 6245
0, 940, total, 6257
0, 941, total, 6255
0, 942, total, 6250
0, 943, total, 6201
0, 944, total, 6252
0, 945, total, 6376
0, 946, total, 6427
0, 947, total, 6468
0, 948, total, 6470
0, 949, total, 6479
0, 950, total, 6423
0, 951, total, 6461
0, 952, total, 6595
0, 953, total, 6641
0, 954, total, 6641
0, 955, total, 6647
0, 956, total, 6654
0, 957, total, 6626
0, 958, total, 6679
0, 959, total, 6821
0, 960, total, 6833
0, 961, total, 6894
0, 962, total, 6901
0, 963, total, 6898
0, 964, total, 6862
0, 965, total, 6913
0, 966, total, 7067
0, 967, total, 7094
0, 968, total, 7110
0, 969, total, 7117
0, 970, total, 7129
0, 971, total, 7085
0, 972, total, 7132
0, 973, total, 7269
0, 974, total, 7315
0, 975, total, 7322
0, 976, total, 7331
0, 977, total, 7345
0, 978, total, 7293
0, 979, total, 7342
0, 980, total, 7493
0, 981, total, 7511
0, 982, total, 7536
0, 983, total, 7549
0, 984, total, 7547
0, 985, total, 7507
0, 986, total, 7551
0, 987, total, 7683
0, 988, total, 7717
0, 989, total, 7757
0, 990, total, 7784
0, 991, total, 7763
0, 992, total, 7711
0, 993, total, 7771
0, 994, total, 7897
0, 995, total, 7914
0, 996, total, 7929
0, 997, total, 7946
0, 998, total, 7969
0, 999, total, 7915
0, 1000, total, 7951
0, 1001, total, 8076
0, 1002, total, 8105
0, 1003, total, 8127
0, 1004, total, 8146
0, 1005, total, 8160
0, 1006, total, 8100
0, 1007, total, 8141
0, 1008, total, 8282
0, 1009, total, 8316
0, 1010, total, 8331
0, 1011, total, 8345
0, 1012, total, 8351
0, 1013, total, 8306
0, 1014, total, 8356
0, 1015, total, 8500
0, 1016, total, 8538
0, 1017, total, 8586
0, 1018, total, 8601
0, 1019, total, 8603
0, 1020, total, 8546
0, 1021, total, 8601
0, 1022, total, 8718
0, 1023, total, 8754
0, 1024, total, 8794
0, 1025, total, 8813
0, 1026, total, 8823
0, 1027, total, 8762
0, 1028, total, 8823
0, 1029, total, 8968
0, 1030, total, 8977
0, 1031, total, 8987
0, 1032, total, 8996
0, 1033, total, 9013
0, 1034, total, 8956
0, 1035, total, 9008
0, 1036, total, 9140
0, 1037, total, 9160
0, 1038, total, 9195
0, 1039, total, 9222
0, 1040, total, 9226
0, 1041, total, 9186
0, 1042, total, 9224
0, 1043, total, 9369
0, 1044, total, 9404
0, 1045, total, 9417
0, 1046, total, 9426
0, 1047, total, 9414
0, 1048, total, 9373
0, 1049, total, 9428
0, 1050, total, 9574
0, 1051, total, 9608
0, 1052, total, 9632
0, 1053, total, 9641
0, 1054, total, 9645
0, 1055, total, 9593
0, 1056, total, 9640
0, 1057, total, 9769
0, 1058, total, 9814
0, 1059, total, 9837
0, 1060, total, 9841
0, 1061, total, 9828
0, 1062, total, 9771
0, 1063, total, 9823
0, 1064, total, 9963
0, 1065, total, 10018
0, 1066, total, 10040
0, 1067, total, 10050
0, 1068, total, 10031
0, 1069, total, 9972
0, 1070, total, 10021
0, 1071, total, 10149
0, 1072, total, 10186
0, 1073, total, 10205
0, 1074, total, 10211
0, 1075, total, 10214
0, 1076, total, 10168
0, 1077, total, 10225
0, 1078, total, 10356
0, 1079, total, 10397
0, 1080, total, 10397
0, 1081, total, 10384
0, 1082, total, 10355
0, 1083, total, 10289
0, 1084, total, 10335
0, 1085, total, 10462
0, 1086, total, 10484
0, 1087, total, 10504
0, 1088, total, 10514
0, 1089, total, 10522
0, 1090, total, 10480
0, 1091, total, 10541
0, 1092, total, 10665
0, 1093, total, 10697
0, 1094, total, 10701
0, 1095, total, 10701
0, 1096, total, 10688
0, 1097, total, 10613
0, 1098, total, 10672
0, 1099, total, 10803
0, 1100, total, 10815
0, 1101, total, 10849
0, 1102, total, 10857
0, 1103, total, 10875
0, 1104, total, 10814
0, 1105, total, 10863
0, 1106, total, 11006
0, 1107, total, 11055
0, 1108, total, 11099
0, 1109, total, 11110
0, 1110, total, 11078
0, 1111, total, 11032
0, 1112, total, 11087
0, 1113, total, 11210
0, 1114, total, 11252
0, 1115, total, 11276
0, 1116, total, 11285
0, 1117, total, 11264
0, 1118, total, 11214
0, 1119, total, 11276
0, 1120, total, 11407
0, 1121, total, 11440
0, 1122, total, 11503
0, 1123, total, 11498
0, 1124, total, 11500
0, 1125, total, 11442
0, 1126, total, 11498
0, 1127, total, 11649
0, 1128, total, 11680
0, 1129, total, 11690
0, 1130, total, 11680
0, 1131, total, 11692
0, 1132, total, 11633
0, 1133, total, 11684
0, 1134, total, 11810
0, 1135, total, 11841
0, 1136, total, 11861
0, 1137, total, 11867
0, 1138, total, 11856
0, 1139, total, 11789
0, 1140, total, 11837
0, 1141, total, 11971
0, 1142, total, 12025
0, 1143, total, 12007
0, 1144, total, 12005
0, 1145, total, 11975
0, 1146, total, 11935
0, 1147, total, 11981
0, 1148, total, 12121
0, 1149, total, 12161
0, 1150, total, 12193
0, 1151, total, 12188
0, 1152, total, 12224
0, 1153, total, 12183
0, 1154, total, 12232
0, 1155, total, 12363
0, 1156, total, 12376
0, 1157, total, 12409
0, 1158, total, 12396
0, 1159, total, 12404
0, 1160, total, 12388
0, 1161, total, 12439
0, 1162, total, 12592
0, 1163, total, 12638
0, 1164, total, 12674
0, 1165, total, 12671
0, 1166, total, 12659
0, 1167, total, 12628
0, 1168, total, 12682
0, 1169, total, 12814
0, 1170, total, 12862
0, 1171, total, 12863
0, 1172, total, 12875
0, 1173, total, 12878
0, 1174, total, 12824
0, 1175, total, 12872
0, 1176, total, 13000
0, 1177, total, 13028
0, 1178, total, 13060
0, 1179, total, 13093
0, 1180, total, 13079
0, 1181, total, 13035
0, 1182, total, 13086
0, 1183, total, 13226
0, 1184, total, 13263
0, 1185, total, 13264
0, 1186, total, 13271
0, 1187, total, 13279
0, 1188, total, 13259
0, 1189, total, 13311
0, 1190, total, 13439
0, 1191, total, 13480
0, 1192, total, 13506
0, 1193, total, 13491
0, 1194, total, 13467
0, 1195, total, 13409
0, 1196, total, 13453
0, 1197, total, 13611
0, 1198, total, 13656
0, 1199, total, 13670
0, 1200, total, 13656
0, 1201, total, 13653
0, 1202, total, 13603
0, 1203, total, 13651
0, 1204, total, 13777
0, 1205, total, 13810
0, 1206, total, 13812
0, 1207, total, 13804
0, 1208, total, 13800
0, 1209, total, 13742
0, 1210, total, 13782
0, 1211, total, 13923
0, 1212, total, 13969
0, 1213, total, 14014
0, 1214, total, 14007
0, 1215, total, 14015
0, 1216, total, 13970
0, 1217, total, 14014
0, 1218, total, 14146
0, 1219, total, 14184
0, 1220, total, 14208
0, 1221, total, 14225
0, 1222, total, 14229
0, 1223, total, 14177
0, 1224, total, 14227
0, 1225, total, 14352
0, 1226, total, 14405
0, 1227, total, 14423
0, 1228, total, 14447
0, 1229, total, 14423
0, 1230, total, 14389
0, 1231, total, 14433
0, 1232, total, 14579
0, 1233, total, 14624
0, 1234, total, 14647
0, 1235, total, 14648
0, 1236, total, 14633
0, 1237, total, 14574
0, 1238, total, 14636
0, 1239, total, 14762
0, 1240, total, 14792
0, 1241, total, 14802
0, 1242, total, 14800
0, 1243, total, 14795
0, 1244, total, 14744
0, 1245, total, 14793
0, 1246, total, 14925
0, 1247, total, 14967
0, 1248, total, 14994
0, 1249, total, 15025
0, 1250, total, 15025
0, 1251, total, 14973
0, 1252, total, 15016
0, 1253, total, 15146
0, 1254, total, 15182
0, 1255, total, 15221
0, 1256, total, 15221
0, 1257, total, 15222
0, 1258, total, 15182
0, 1259, total, 15221
0, 1260, total, 15346
0, 1261, total, 15382
0, 1262, total, 15420
0, 1263, total, 15423
0, 1264, total, 15414
0, 1265, total, 15369
0, 1266, total, 15423
0, 1267, total, 15565
0, 1268, total, 15611
0, 1269, total, 15640
0, 1270, total, 15637
0, 1271, total, 15630
0, 1272, total, 15598
0, 1273, total, 15649
0, 1274, total, 15782
0, 1275, total, 15848
0, 1276, total, 15857
0, 1277, total, 15857
0, 1278, total, 15858
0, 1279, total, 15797
0, 1280, total, 15856
0, 1281, total, 15999
0, 1282, total, 16055
0, 1283, total, 16072
0, 1284, total, 16056
0, 1285, total, 16057
0, 1286, total, 16010
0, 1287, total, 16049
0, 1288, total, 16172
0, 1289, total, 16170
0, 1290, total, 16194
0, 1291, total, 16184
0, 1292, total, 16181
0, 1293, total, 16115
0, 1294, total, 16165
0, 1295, total, 16287
0, 1296, total, 16312
0, 1297, total, 16354
0, 1298, total, 16375
0, 1299, total, 16368
0, 1300, total, 16339
0, 1301, total, 16392
0, 1302, total, 16523
0, 1303, total, 16563
0, 1304, total, 16595
0, 1305, total, 16604
0, 1306, total, 16606
0, 1307, total, 16552
0, 1308, total, 16612
