Replication, Day, Queued To, Queue Amount
0, 911, total, 1371
0, 912, total, 1367
0, 913, total, 1365
0, 914, total, 1345
0, 915, total, 1305
0, 916, total, 1347
0, 917, total, 1490
0, 918, total, 1492
0, 919, total, 1494
0, 920, total, 1476
0, 921, total, 1432
0, 922, total, 1370
0, 923, total, 1401
0, 924, total, 1519
0, 925, total, 1560
0, 926, total, 1557
0, 927, total, 1552
0, 928, total, 1522
0, 929, total, 1475
0, 930, total, 1510
0, 931, total, 1634
0, 932, total, 1653
0, 933, total, 1663
0, 934, total, 1621
0, 935, total, 1596
0, 936, total, 1529
0, 937, total, 1571
0, 938, total, 1696
0, 939, total, 1733
0, 940, total, 1713
0, 941, total, 1691
0, 942, total, 1675
0, 943, total, 1605
0, 944, total, 1656
0, 945, total, 1778
0, 946, total, 1799
0, 947, total, 1778
0, 948, total, 1743
0, 949, total, 1731
0, 950, total, 1677
0, 951, total, 1712
0, 952, total, 1840
0, 953, total, 1809
0, 954, total, 1801
0, 955, total, 1797
0, 956, total, 1784
0, 957, total, 1734
0, 958, total, 1782
0, 959, total, 1896
0, 960, total, 1903
0, 961, total, 1894
0, 962, total, 1871
0, 963, total, 1858
0, 964, total, 1795
0, 965, total, 1835
0, 966, total, 1957
0, 967, total, 1976
0, 968, total, 1952
0, 969, total, 1916
0, 970, total, 1895
0, 971, total, 1826
0, 972, total, 1869
0, 973, total, 2001
0, 974, total, 1997
0, 975, total, 1993
0, 976, total, 1963
0, 977, total, 1942
0, 978, total, 1879
0, 979, total, 1930
0, 980, total, 2062
0, 981, total, 2065
0, 982, total, 2039
0, 983, total, 2018
0, 984, total, 2018
0, 985, total, 1962
0, 986, total, 2016
0, 987, total, 2139
0, 988, total, 2159
0, 989, total, 2141
0, 990, total, 2115
0, 991, total, 2087
0, 992, total, 2029
0, 993, total, 2066
0, 994, total, 2219
0, 995, total, 2208
0, 996, total, 2218
0, 997, total, 2198
0, 998, total, 2185
0, 999, total, 2143
0, 1000, total, 2183
0, 1001, total, 2309
0, 1002, total, 2333
0, 1003, total, 2307
0, 1004, total, 2302
0, 1005, total, 2288
0, 1006, total, 2223
0, 1007, total, 2260
0, 1008, total, 2403
0, 1009, total, 2404
0, 1010, total, 2348
0, 1011, total, 2354
0, 1012, total, 2327
0, 1013, total, 2268
0, 1014, total, 2306
0, 1015, total, 2433
0, 1016, total, 2453
0, 1017, total, 2439
0, 1018, total, 2412
0, 1019, total, 2376
0, 1020, total, 2321
0, 1021, total, 2365
0, 1022, total, 2507
0, 1023, total, 2515
0, 1024, total, 2505
0, 1025, total, 2479
0, 1026, total, 2464
0, 1027, total, 2392
0, 1028, total, 2438
0, 1029, total, 2550
0, 1030, total, 2581
0, 1031, total, 2579
0, 1032, total, 2550
0, 1033, total, 2545
0, 1034, total, 2484
0, 1035, total, 2529
0, 1036, total, 2656
0, 1037, total, 2660
0, 1038, total, 2671
0, 1039, total, 2651
0, 1040, total, 2612
0, 1041, total, 2536
0, 1042, total, 2571
0, 1043, total, 2719
0, 1044, total, 2704
0, 1045, total, 2703
0, 1046, total, 2678
0, 1047, total, 2653
0, 1048, total, 2586
0, 1049, total, 2636
0, 1050, total, 2780
0, 1051, total, 2783
0, 1052, total, 2735
0, 1053, total, 2737
0, 1054, total, 2716
0, 1055, total, 2652
0, 1056, total, 2699
0, 1057, total, 2843
0, 1058, total, 2859
0, 1059, total, 2838
0, 1060, total, 2812
0, 1061, total, 2776
0, 1062, total, 2736
0, 1063, total, 2782
0, 1064, total, 2876
0, 1065, total, 2886
0, 1066, total, 2869
0, 1067, total, 2864
0, 1068, total, 2849
0, 1069, total, 2794
0, 1070, total, 2832
0, 1071, total, 2949
0, 1072, total, 2970
0, 1073, total, 2971
0, 1074, total, 2973
0, 1075, total, 2947
0, 1076, total, 2876
0, 1077, total, 2930
0, 1078, total, 3067
0, 1079, total, 3090
0, 1080, total, 3056
0, 1081, total, 3061
0, 1082, total, 3051
0, 1083, total, 2971
0, 1084, total, 3006
0, 1085, total, 3134
0, 1086, total, 3129
0, 1087, total, 3138
0, 1088, total, 3128
0, 1089, total, 3115
0, 1090, total, 3064
0, 1091, total, 3106
0, 1092, total, 3242
0, 1093, total, 3265
0, 1094, total, 3237
0, 1095, total, 3232
0, 1096, total, 3214
0, 1097, total, 3156
0, 1098, total, 3194
0, 1099, total, 3325
0, 1100, total, 3356
0, 1101, total, 3379
0, 1102, total, 3373
0, 1103, total, 3354
0, 1104, total, 3293
0, 1105, total, 3340
0, 1106, total, 3462
0, 1107, total, 3468
0, 1108, total, 3473
0, 1109, total, 3450
0, 1110, total, 3410
0, 1111, total, 3348
0, 1112, total, 3388
0, 1113, total, 3508
0, 1114, total, 3513
0, 1115, total, 3484
0, 1116, total, 3471
0, 1117, total, 3443
0, 1118, total, 3380
0, 1119, total, 3429
0, 1120, total, 3546
0, 1121, total, 3559
0, 1122, total, 3535
0, 1123, total, 3527
0, 1124, total, 3481
0, 1125, total, 3436
0, 1126, total, 3470
0, 1127, total, 3598
0, 1128, total, 3603
0, 1129, total, 3596
0, 1130, total, 3606
0, 1131, total, 3605
0, 1132, total, 3547
0, 1133, total, 3579
0, 1134, total, 3697
0, 1135, total, 3700
0, 1136, total, 3670
0, 1137, total, 3656
0, 1138, total, 3632
0, 1139, total, 3572
0, 1140, total, 3616
0, 1141, total, 3746
0, 1142, total, 3737
0, 1143, total, 3695
0, 1144, total, 3687
0, 1145, total, 3670
0, 1146, total, 3611
0, 1147, total, 3660
0, 1148, total, 3773
0, 1149, total, 3808
0, 1150, total, 3816
0, 1151, total, 3805
0, 1152, total, 3800
0, 1153, total, 3740
0, 1154, total, 3774
0, 1155, total, 3895
0, 1156, total, 3914
0, 1157, total, 3896
0, 1158, total, 3871
0, 1159, total, 3870
0, 1160, total, 3789
0, 1161, total, 3819
0, 1162, total, 3938
0, 1163, total, 3938
0, 1164, total, 3926
0, 1165, total, 3880
0, 1166, total, 3858
0, 1167, total, 3801
0, 1168, total, 3838
0, 1169, total, 3970
0, 1170, total, 3974
0, 1171, total, 3963
0, 1172, total, 3949
0, 1173, total, 3930
0, 1174, total, 3890
0, 1175, total, 3934
0, 1176, total, 4047
0, 1177, total, 4076
0, 1178, total, 4050
0, 1179, total, 4053
0, 1180, total, 4026
0, 1181, total, 3968
0, 1182, total, 4008
0, 1183, total, 4130
0, 1184, total, 4133
0, 1185, total, 4116
0, 1186, total, 4092
0, 1187, total, 4071
0, 1188, total, 3997
0, 1189, total, 4046
0, 1190, total, 4157
0, 1191, total, 4164
0, 1192, total, 4135
0, 1193, total, 4119
0, 1194, total, 4097
0, 1195, total, 4036
0, 1196, total, 4074
0, 1197, total, 4207
0, 1198, total, 4223
0, 1199, total, 4195
0, 1200, total, 4171
0, 1201, total, 4120
0, 1202, total, 4060
0, 1203, total, 4096
0, 1204, total, 4241
0, 1205, total, 4238
0, 1206, total, 4195
0, 1207, total, 4199
0, 1208, total, 4173
0, 1209, total, 4102
0, 1210, total, 4140
0, 1211, total, 4268
0, 1212, total, 4284
0, 1213, total, 4265
0, 1214, total, 4243
0, 1215, total, 4228
0, 1216, total, 4177
0, 1217, total, 4205
0, 1218, total, 4303
0, 1219, total, 4322
0, 1220, total, 4320
0, 1221, total, 4287
0, 1222, total, 4281
0, 1223, total, 4221
0, 1224, total, 4262
0, 1225, total, 4403
0, 1226, total, 4434
0, 1227, total, 4411
0, 1228, total, 4391
0, 1229, total, 4376
0, 1230, total, 4325
0, 1231, total, 4365
0, 1232, total, 4485
0, 1233, total, 4507
0, 1234, total, 4486
0, 1235, total, 4464
0, 1236, total, 4442
0, 1237, total, 4394
0, 1238, total, 4432
0, 1239, total, 4553
0, 1240, total, 4579
0, 1241, total, 4567
0, 1242, total, 4558
0, 1243, total, 4544
0, 1244, total, 4482
0, 1245, total, 4525
0, 1246, total, 4663
0, 1247, total, 4634
0, 1248, total, 4625
0, 1249, total, 4620
0, 1250, total, 4621
0, 1251, total, 4560
0, 1252, total, 4602
0, 1253, total, 4745
0, 1254, total, 4763
0, 1255, total, 4733
0, 1256, total, 4713
0, 1257, total, 4687
0, 1258, total, 4642
0, 1259, total, 4686
0, 1260, total, 4791
0, 1261, total, 4818
0, 1262, total, 4801
0, 1263, total, 4779
0, 1264, total, 4773
0, 1265, total, 4722
0, 1266, total, 4763
0, 1267, total, 4890
0, 1268, total, 4902
0, 1269, total, 4871
0, 1270, total, 4882
0, 1271, total, 4863
0, 1272, total, 4803
0, 1273, total, 4842
0, 1274, total, 4969
0, 1275, total, 4988
0, 1276, total, 4961
0, 1277, total, 4946
0, 1278, total, 4911
0, 1279, total, 4837
0, 1280, total, 4873
0, 1281, total, 4997
0, 1282, total, 4999
0, 1283, total, 4993
0, 1284, total, 4970
0, 1285, total, 4954
0, 1286, total, 4912
0, 1287, total, 4953
0, 1288, total, 5066
0, 1289, total, 5074
0, 1290, total, 5052
0, 1291, total, 5052
0, 1292, total, 5028
0, 1293, total, 4968
0, 1294, total, 5005
0, 1295, total, 5151
0, 1296, total, 5156
0, 1297, total, 5141
0, 1298, total, 5122
0, 1299, total, 5107
0, 1300, total, 5055
0, 1301, total, 5095
0, 1302, total, 5223
0, 1303, total, 5221
0, 1304, total, 5215
0, 1305, total, 5180
0, 1306, total, 5155
0, 1307, total, 5103
0, 1308, total, 5141
0, 1309, total, 5245
0, 1310, total, 5274
0, 1311, total, 5264
0, 1312, total, 5206
0, 1313, total, 5191
0, 1314, total, 5135
0, 1315, total, 5183
0, 1316, total, 5323
0, 1317, total, 5325
0, 1318, total, 5296
