Replication, Day, Queued To, Queue Amount
0, 901, total, 4687
0, 902, total, 4753
0, 903, total, 4902
0, 904, total, 4931
0, 905, total, 4933
0, 906, total, 4945
0, 907, total, 4934
0, 908, total, 4882
0, 909, total, 4950
0, 910, total, 5085
0, 911, total, 5124
0, 912, total, 5172
0, 913, total, 5173
0, 914, total, 5163
0, 915, total, 5112
0, 916, total, 5160
0, 917, total, 5312
0, 918, total, 5364
0, 919, total, 5387
0, 920, total, 5403
0, 921, total, 5415
0, 922, total, 5365
0, 923, total, 5407
0, 924, total, 5551
0, 925, total, 5575
0, 926, total, 5576
0, 927, total, 5579
0, 928, total, 5558
0, 929, total, 5499
0, 930, total, 5554
0, 931, total, 5694
0, 932, total, 5743
0, 933, total, 5752
0, 934, total, 5749
0, 935, total, 5748
0, 936, total, 5695
0, 937, total, 5759
0, 938, total, 5903
0, 939, total, 5934
0, 940, total, 5975
0, 941, total, 5987
0, 942, total, 6000
0, 943, total, 5943
0, 944, total, 6009
0, 945, total, 6148
0, 946, total, 6198
0, 947, total, 6214
0, 948, total, 6192
0, 949, total, 6171
0, 950, total, 6131
0, 951, total, 6187
0, 952, total, 6354
0, 953, total, 6367
0, 954, total, 6427
0, 955, total, 6449
0, 956, total, 6442
0, 957, total, 6385
0, 958, total, 6436
0, 959, total, 6581
0, 960, total, 6597
0, 961, total, 6616
0, 962, total, 6608
0, 963, total, 6601
0, 964, total, 6539
0, 965, total, 6598
0, 966, total, 6747
0, 967, total, 6797
0, 968, total, 6811
0, 969, total, 6821
0, 970, total, 6813
0, 971, total, 6765
0, 972, total, 6817
0, 973, total, 6951
0, 974, total, 6977
0, 975, total, 7030
0, 976, total, 7048
0, 977, total, 7050
0, 978, total, 6999
0, 979, total, 7053
0, 980, total, 7179
0, 981, total, 7226
0, 982, total, 7212
0, 983, total, 7253
0, 984, total, 7232
0, 985, total, 7197
0, 986, total, 7243
0, 987, total, 7380
0, 988, total, 7384
0, 989, total, 7419
0, 990, total, 7409
0, 991, total, 7400
0, 992, total, 7345
0, 993, total, 7393
0, 994, total, 7525
0, 995, total, 7573
0, 996, total, 7586
0, 997, total, 7596
0, 998, total, 7600
0, 999, total, 7546
0, 1000, total, 7602
0, 1001, total, 7714
0, 1002, total, 7752
0, 1003, total, 7779
0, 1004, total, 7796
0, 1005, total, 7784
0, 1006, total, 7731
0, 1007, total, 7789
0, 1008, total, 7921
0, 1009, total, 7949
0, 1010, total, 7975
0, 1011, total, 7970
0, 1012, total, 7957
0, 1013, total, 7888
0, 1014, total, 7933
0, 1015, total, 8067
0, 1016, total, 8087
0, 1017, total, 8128
0, 1018, total, 8132
0, 1019, total, 8109
0, 1020, total, 8053
0, 1021, total, 8111
0, 1022, total, 8249
0, 1023, total, 8297
0, 1024, total, 8310
0, 1025, total, 8318
0, 1026, total, 8322
0, 1027, total, 8289
0, 1028, total, 8340
0, 1029, total, 8479
0, 1030, total, 8526
0, 1031, total, 8551
0, 1032, total, 8570
0, 1033, total, 8573
0, 1034, total, 8519
0, 1035, total, 8568
0, 1036, total, 8686
0, 1037, total, 8715
0, 1038, total, 8724
0, 1039, total, 8722
0, 1040, total, 8728
0, 1041, total, 8661
0, 1042, total, 8715
0, 1043, total, 8843
0, 1044, total, 8891
0, 1045, total, 8945
0, 1046, total, 8961
0, 1047, total, 8950
0, 1048, total, 8908
0, 1049, total, 8961
0, 1050, total, 9076
0, 1051, total, 9081
0, 1052, total, 9121
0, 1053, total, 9116
0, 1054, total, 9093
0, 1055, total, 9045
0, 1056, total, 9107
0, 1057, total, 9234
0, 1058, total, 9272
0, 1059, total, 9320
0, 1060, total, 9297
0, 1061, total, 9296
0, 1062, total, 9244
0, 1063, total, 9304
0, 1064, total, 9415
0, 1065, total, 9427
0, 1066, total, 9439
0, 1067, total, 9437
0, 1068, total, 9434
0, 1069, total, 9375
0, 1070, total, 9425
0, 1071, total, 9566
0, 1072, total, 9573
0, 1073, total, 9579
0, 1074, total, 9560
0, 1075, total, 9564
0, 1076, total, 9515
0, 1077, total, 9570
0, 1078, total, 9708
0, 1079, total, 9733
0, 1080, total, 9746
0, 1081, total, 9782
0, 1082, total, 9778
0, 1083, total, 9728
0, 1084, total, 9782
0, 1085, total, 9913
0, 1086, total, 9951
0, 1087, total, 9951
0, 1088, total, 9951
0, 1089, total, 9955
0, 1090, total, 9901
0, 1091, total, 9943
0, 1092, total, 10085
0, 1093, total, 10105
0, 1094, total, 10128
0, 1095, total, 10132
0, 1096, total, 10127
0, 1097, total, 10062
0, 1098, total, 10106
0, 1099, total, 10234
0, 1100, total, 10248
0, 1101, total, 10259
0, 1102, total, 10279
0, 1103, total, 10287
0, 1104, total, 10236
0, 1105, total, 10279
0, 1106, total, 10412
0, 1107, total, 10457
0, 1108, total, 10468
0, 1109, total, 10448
0, 1110, total, 10449
0, 1111, total, 10382
0, 1112, total, 10449
0, 1113, total, 10597
0, 1114, total, 10629
0, 1115, total, 10666
0, 1116, total, 10724
0, 1117, total, 10704
0, 1118, total, 10666
0, 1119, total, 10725
0, 1120, total, 10845
0, 1121, total, 10866
0, 1122, total, 10896
0, 1123, total, 10893
0, 1124, total, 10878
0, 1125, total, 10827
0, 1126, total, 10890
0, 1127, total, 11018
0, 1128, total, 11060
0, 1129, total, 11100
0, 1130, total, 11105
0, 1131, total, 11085
0, 1132, total, 11049
0, 1133, total, 11116
0, 1134, total, 11257
0, 1135, total, 11282
0, 1136, total, 11313
0, 1137, total, 11333
0, 1138, total, 11313
0, 1139, total, 11255
0, 1140, total, 11320
0, 1141, total, 11465
0, 1142, total, 11511
0, 1143, total, 11489
0, 1144, total, 11475
0, 1145, total, 11483
0, 1146, total, 11450
0, 1147, total, 11512
0, 1148, total, 11651
0, 1149, total, 11678
0, 1150, total, 11693
0, 1151, total, 11720
0, 1152, total, 11702
0, 1153, total, 11650
0, 1154, total, 11701
0, 1155, total, 11829
0, 1156, total, 11850
0, 1157, total, 11869
0, 1158, total, 11874
0, 1159, total, 11855
0, 1160, total, 11799
0, 1161, total, 11859
0, 1162, total, 11989
0, 1163, total, 12060
0, 1164, total, 12090
0, 1165, total, 12085
0, 1166, total, 12065
0, 1167, total, 11990
0, 1168, total, 12042
0, 1169, total, 12160
0, 1170, total, 12210
0, 1171, total, 12272
0, 1172, total, 12293
0, 1173, total, 12283
0, 1174, total, 12256
0, 1175, total, 12313
0, 1176, total, 12431
0, 1177, total, 12446
0, 1178, total, 12478
0, 1179, total, 12485
0, 1180, total, 12496
0, 1181, total, 12460
0, 1182, total, 12510
0, 1183, total, 12669
0, 1184, total, 12720
0, 1185, total, 12751
0, 1186, total, 12737
0, 1187, total, 12717
0, 1188, total, 12648
0, 1189, total, 12713
0, 1190, total, 12846
0, 1191, total, 12876
0, 1192, total, 12897
0, 1193, total, 12893
0, 1194, total, 12873
0, 1195, total, 12817
0, 1196, total, 12879
0, 1197, total, 13020
0, 1198, total, 13053
0, 1199, total, 13058
0, 1200, total, 13046
0, 1201, total, 13048
0, 1202, total, 12985
0, 1203, total, 13027
0, 1204, total, 13137
0, 1205, total, 13183
0, 1206, total, 13243
0, 1207, total, 13227
0, 1208, total, 13198
0, 1209, total, 13163
0, 1210, total, 13231
0, 1211, total, 13360
0, 1212, total, 13401
0, 1213, total, 13430
0, 1214, total, 13424
0, 1215, total, 13437
0, 1216, total, 13375
0, 1217, total, 13422
0, 1218, total, 13562
0, 1219, total, 13587
0, 1220, total, 13617
0, 1221, total, 13630
0, 1222, total, 13614
0, 1223, total, 13551
0, 1224, total, 13613
0, 1225, total, 13747
0, 1226, total, 13775
0, 1227, total, 13823
0, 1228, total, 13809
0, 1229, total, 13788
0, 1230, total, 13727
0, 1231, total, 13782
0, 1232, total, 13920
0, 1233, total, 13936
0, 1234, total, 13979
0, 1235, total, 13986
0, 1236, total, 13974
0, 1237, total, 13923
0, 1238, total, 13966
0, 1239, total, 14098
0, 1240, total, 14104
0, 1241, total, 14148
0, 1242, total, 14154
0, 1243, total, 14159
0, 1244, total, 14099
0, 1245, total, 14169
0, 1246, total, 14293
0, 1247, total, 14337
0, 1248, total, 14354
0, 1249, total, 14344
0, 1250, total, 14305
0, 1251, total, 14242
0, 1252, total, 14300
0, 1253, total, 14421
0, 1254, total, 14476
0, 1255, total, 14526
0, 1256, total, 14544
0, 1257, total, 14538
0, 1258, total, 14502
0, 1259, total, 14566
0, 1260, total, 14694
0, 1261, total, 14761
0, 1262, total, 14783
0, 1263, total, 14789
0, 1264, total, 14784
0, 1265, total, 14734
0, 1266, total, 14789
0, 1267, total, 14942
0, 1268, total, 15006
0, 1269, total, 15020
0, 1270, total, 15017
0, 1271, total, 15020
0, 1272, total, 14975
0, 1273, total, 15034
0, 1274, total, 15158
0, 1275, total, 15202
0, 1276, total, 15248
0, 1277, total, 15255
0, 1278, total, 15276
0, 1279, total, 15216
0, 1280, total, 15259
0, 1281, total, 15395
0, 1282, total, 15413
0, 1283, total, 15453
0, 1284, total, 15449
0, 1285, total, 15403
0, 1286, total, 15350
0, 1287, total, 15400
0, 1288, total, 15528
0, 1289, total, 15572
0, 1290, total, 15586
0, 1291, total, 15595
0, 1292, total, 15583
0, 1293, total, 15533
0, 1294, total, 15591
0, 1295, total, 15708
0, 1296, total, 15744
0, 1297, total, 15768
0, 1298, total, 15777
0, 1299, total, 15769
0, 1300, total, 15721
0, 1301, total, 15784
0, 1302, total, 15913
0, 1303, total, 15963
0, 1304, total, 16006
0, 1305, total, 16021
0, 1306, total, 16006
0, 1307, total, 15955
0, 1308, total, 16014
0, 1309, total, 16158
